key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182
65616,0,0,0,0,0,0,0,0,"BNpcBase#18","BNpcBase#20","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",11,7,0,0,0,0,0,0,"zombie Wailer","wight Wailer","","","","","","",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,"BattleLeveRound",1,"Defeat all targets in the locations specified.","","",0,0
65617,0,0,0,0,0,0,0,0,"BNpcBase#14","BNpcBase#41","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",9,9,0,0,0,0,0,0,"greedy hoglet","syrphid cloud","","","","","","",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,180,0,0,0,0,0,0,30,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,"BattleLeveConciliate",1,"Weaken target and then pacify it using <If(Equal(IntegerParameter(1),0))>the /soothe emote<Else/><SheetEn(EventItem,2,IntegerParameter(1),1,1)/></If>.","","",0,0
65618,0,0,0,0,0,0,0,0,"BNpcBase#22","BNpcBase#47","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",8,9,0,0,0,0,0,0,"leafbleed roseling","stumbling funguar","","","","","","",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,180,0,0,0,0,0,0,40,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,"BattleLeveConciliate",1,"Weaken target and then pacify it using <If(Equal(IntegerParameter(1),0))>the /soothe emote<Else/><SheetEn(EventItem,2,IntegerParameter(1),1,1)/></If>.","","",0,0
65619,0,0,0,0,0,0,0,0,"flawless water crystal","BNpcBase#10","BNpcBase#11","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",1,10,7,0,0,0,0,0,"","leafbleed diremite","leafbleed banemite","","","","","","mite egg",,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,8,0,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,"BattleLeveSearch",1,"Obtain target items.","","",0,0
65620,0,0,0,0,0,0,0,0,"flawless fire crystal","BNpcBase#32","BNpcBase#22","BNpcBase#22","BNpcBase#57","BNpcBase#57","BNpcBase#0","BNpcBase#0",1,10,9,9,8,8,0,0,"","leathervine microchu","leafbleed roseling","leafbleed roseling","Shroudbee swarm","Shroudbee swarm","","",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,2,0,0,6,0,10,80,40,60,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,"BattleLeveSearch",2,"Survey target areas.","","",0,0
65621,0,0,0,0,0,0,0,0,"BNpcBase#32","BNpcBase#33","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",15,15,0,0,0,0,0,0,"leathervine microchu","leafbleed ochu","","","","","","",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,"BattleLeveDetect",1,"<If(Equal(IntegerParameter(1),0))>Attack target to reveal its<Else/>Use <SheetEn(EventItem,1,IntegerParameter(1),1,1)/> to reveal target's</If> true form, then defeat it.","","",0,0
65622,0,0,0,0,0,0,0,0,"flawless wind crystal","BNpcBase#47","BNpcBase#47","BNpcBase#47","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",1,15,15,15,0,0,0,0,"","stumbling funguar","stumbling funguar","stumbling funguar","","","","","whitecap",,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,6,0,2,40,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,"BattleLeveSearch",1,"Obtain target items.","","",0,0
65623,0,0,0,0,0,0,0,0,"BNpcBase#498","BNpcBase#47","BNpcBase#33","BNpcBase#311","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",15,15,15,13,0,0,0,0,"Zezeroon Stickyfingers","stumbling funguar","leafbleed ochu","Gelmorran cogfinder","","","","",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,2,3,0,0,0,0,786,790,787,788,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,"BattleLeveGuide",1,"Use the /beckon emote to lead <SheetEn(BNpcName,2,IntegerParameter(1),1,1)/> safely to the specified location.","","",0,0
65624,0,0,0,0,0,0,0,0,"BNpcBase#499","BNpcBase#7","BNpcBase#6","BNpcBase#49","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",15,13,15,14,0,0,0,0,"orphaned sylph","pus gnat","North Shroud lemur","carrier ladybug","","","","",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,3,0,0,0,0,791,795,792,793,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,"BattleLeveGuide",1,"Use the /beckon emote to lead <SheetEn(BNpcName,2,IntegerParameter(1),1,1)/> safely to the specified location.","","",0,0
65625,0,0,0,0,0,0,0,0,"BNpcBase#22","BNpcBase#22","BNpcBase#33","BNpcBase#33","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",18,19,19,20,0,0,0,0,"leafbleed roseling","leafbleed roseling","leafbleed ochu","leafbleed ochu","","","","",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,"BattleLeveRound",1,"Defeat all targets in the locations specified.","","",0,0
65626,0,0,0,0,0,0,0,0,"handful of fire-kissed aethersand","BNpcBase#3","BNpcBase#79","BNpcBase#3","BNpcBase#79","BNpcBase#0","BNpcBase#0","BNpcBase#0",1,20,19,19,18,0,0,0,"","foraging doe","Coeurlclaw poacher","foraging doe","Coeurlclaw poacher","","","","iron leg trap",,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,10,30,60,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,"BattleLeveSearch",1,"Obtain target items.","","",0,0
65627,0,0,0,0,0,0,0,0,"BNpcBase#508","BNpcBase#22","BNpcBase#3","BNpcBase#4","BNpcBase#3","BNpcBase#0","BNpcBase#0","BNpcBase#0",18,18,19,19,18,0,0,0,"Kupni Kapp","leafbleed roseling","foraging doe","foraging stag","foraging doe","","","",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,2,0,0,0,796,800,797,798,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,"BattleLeveGuide",1,"Use the /beckon emote to lead <SheetEn(BNpcName,2,IntegerParameter(1),1,1)/> safely to the specified location.","","",0,0
65628,0,0,0,0,0,0,0,0,"BNpcBase#24","BNpcBase#79","BNpcBase#81","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",18,17,16,0,0,0,0,0,"angered elm","Coeurlclaw poacher","Coeurlclaw hunter","","","","","","bottle of Solace",,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,180,180,0,0,0,0,0,60,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,"BattleLeveConciliate",1,"Weaken target and then pacify it using <If(Equal(IntegerParameter(1),0))>the /soothe emote<Else/><SheetEn(EventItem,2,IntegerParameter(1),1,1)/></If>.","","",0,0
65629,0,0,0,0,0,0,0,0,"BNpcBase#12","BNpcBase#21","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",10,10,0,0,0,0,0,0,"Redbelly swarmpoint","Redbelly swarmpoint","","","","","","",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,"BattleLeveSweep",1,"Defeat target enemies.","","",0,0
65630,0,0,0,0,0,0,0,0,"BNpcBase#138","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",10,0,0,0,0,0,0,0,"Redbelly swarmpoint","","","","","","","",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,"BattleLeveSweep",1,"Defeat target enemies.","","",0,0
65631,0,0,0,0,0,0,0,0,"BNpcBase#17","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",10,0,0,0,0,0,0,0,"Redbelly swarmpoint","","","","","","","",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,"BattleLeveSweep",1,"Defeat target enemies.","","",0,0
65632,0,0,0,0,0,0,0,0,"BNpcBase#187","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",9,0,0,0,0,0,0,0,"pyrite coblyn","","","","","","","",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,"BattleLeveConciliate",1,"Weaken target and then pacify it using <If(Equal(IntegerParameter(1),0))>the /soothe emote<Else/><SheetEn(EventItem,2,IntegerParameter(1),1,1)/></If>.","","",0,0
65633,0,0,0,0,0,0,0,0,"tulihand scale","BNpcBase#172","BNpcBase#172","BNpcBase#172","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",1,9,10,11,0,0,0,0,"","softskin peiste","softskin peiste","softskin peiste","","","","","sack of rotten dodo meat",,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,8,0,40,70,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,"BattleLeveSearch",1,"Obtain target items.","","",0,0
65634,0,0,0,0,0,0,0,0,"wadjet scale","BNpcBase#382","BNpcBase#356","BNpcBase#12","BNpcBase#12","BNpcBase#12","BNpcBase#12","BNpcBase#0",1,8,7,9,9,9,6,0,"","loamshell","plump orobon","blood-eyed buzzard","blood-eyed buzzard","blood-eyed buzzard","blood-eyed buzzard","","unearthed bowl",,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,2,0,8,0,0,10,30,60,80,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,"BattleLeveSearch",1,"Obtain target items.","","",0,0
65635,0,0,0,0,0,0,0,0,"BNpcBase#1122","BNpcBase#172","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",10,6,0,0,0,0,0,0,"softskin peiste","softskin peiste","","","","","","",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,"BattleLevePursuit",1,"Eliminate target enemies.","Pursue and defeat target enemies.","",0,0
65636,0,0,0,0,0,0,0,0,"BNpcBase#18","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",15,0,0,0,0,0,0,0,"zombie pikeman","","","","","","","",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,"BattleLeveSweep",1,"Defeat target enemies.","","",0,0
65637,0,0,0,0,0,0,0,0,"BNpcBase#193","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",15,0,0,0,0,0,0,0,"Redbelly swarmpoint","","","","","","","",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,"BattleLeveSweep",1,"Defeat target enemies.","","",0,0
65638,0,0,0,0,0,0,0,0,"BNpcBase#131","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",15,0,0,0,0,0,0,0,"Redbelly swarmpoint","","","","","","","",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,"BattleLeveSweep",1,"Defeat target enemies.","","",0,0
65639,0,0,0,0,0,0,0,0,"BNpcBase#845","BNpcBase#138","BNpcBase#190","BNpcBase#190","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",15,13,13,14,0,0,0,0,"Gridanian merchant","dirty mongrel","firedrake","firedrake","","","","",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,0,0,0,0,0,831,835,832,833,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,"BattleLeveGuide",1,"Use the /beckon emote to lead <SheetEn(BNpcName,2,IntegerParameter(1),1,1)/> safely to the specified location.","","",0,0
65640,0,0,0,0,0,0,0,0,"BNpcBase#844","BNpcBase#12","BNpcBase#203","BNpcBase#206","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",15,14,14,14,0,0,0,0,"Guttrix Sliverpicks","blood-eyed buzzard","phurbleweed","Drybone tuco-tuco","","","","",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,836,840,837,838,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,"BattleLeveGuide",1,"Use the /beckon emote to lead <SheetEn(BNpcName,2,IntegerParameter(1),1,1)/> safely to the specified location.","","",0,0
65641,0,0,0,0,0,0,0,0,"BNpcBase#4","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",24,0,0,0,0,0,0,0,"foraging stag","","","","","","","","slice of antelope loin",,,,,,,,1,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,"BattleLeveDrop",1,"Obtain target items.","","",0,0
65642,0,0,0,0,0,0,0,0,"BNpcBase#23","BNpcBase#623","BNpcBase#624","BNpcBase#513","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",21,24,23,27,0,0,0,0,"poisonous flytrap","Coeurlclaw poacher","Coeurlclaw hunter","despicable devilet","","","","","large pollen cluster",,,,,,,,4,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,1,2,2,3,0,0,0,0,0,4,4,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,"BattleLeveDetect",2,"<If(Equal(IntegerParameter(1),0))>Attack target to reveal its<Else/>Use <SheetEn(EventItem,1,IntegerParameter(1),1,1)/> to reveal target's</If> true form, then defeat it.","","",0,0
65643,0,0,0,0,0,0,0,0,"handful of earth-cradled aethersand","BNpcBase#23","BNpcBase#406","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",0,23,26,0,0,0,0,0,"","poisonous flytrap","figgy pudding","","","","","","chewed Necrologos page",,,,,,,,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,"BattleLeveOrb",1,"Gather all missing pages of the <Emphasis>Necrologos</Emphasis> and defeat the creature summoned from within.","","",0,0
