key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
452,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"あらかた片付いてきたようだな。
そろそろ、私も撤収するつもりだが……
「毒壺の欠片」を持っているようなら渡してくれ。","","","","ありがとう、助かったよ。
これで森全体に汚染が広がることを防げたと思うぞ。","","わかったが……
そんな、危険な有毒物質をどうしようというんだ？",""
453,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"「常闇の愛し子」は、異様な熱意を持って、
毒作りを行っているんだ……。
その被害を、森の生き物が受けるなんて、酷い話さ。","","","","","","",""
454,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"迂闊だった……。
狩りに夢中になるあまり、奴に……
ケライノーに見つかってしまったんだ……。","死相の陸鳥とも呼ばれる、獰猛な奴でな……。
負傷しつつも、どうにかここまで逃げてきたんだが……
まさか、お前……奴に挑もうというのではなかろうな？","ケライノーに挑む？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","そうだ、やめておけ……。
迂闊に手を出せば、私のように……痛い目にあうぞ……。",""
455,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"ぐっ……血を流しすぎた……。
痛み止めが効いてくれれば、立ち上がれるんだが……。","この足では、ケライノーに見つかったら最期……
いよいよ、私もここまでということか……。","","","","","",""
456,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"マンドリルの群れが、
ロンカの遺跡に侵入するところに居合わせたのです。
どうやら彼らは、貴重な遺物で遊んでいる様子……。","今から、仲間を呼んでいたのでは、間に合いません。
どうかマンドリルたちから「ロンカの遺物」を、
取り戻していただけませんか？","「ロンカの遺物」集めを手伝う？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","あなたにとっては「ロンカの遺物」は、
護るべきものではない、ということですか……。
残念です……。",""
457,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"「ロンカの遺物」を取り戻していただけたようですね。
それは、私が遺跡に戻しておきましょう。
一度、預けてくださいますか？","","","","ご協力に感謝いたします。
お預かりした「ロンカの遺物」は、
綺麗に磨き上げてから、遺跡に戻しておきますね。","","おや、どうしたのですか？
その「ロンカの遺物」は、あなたにとっては、
役立つ品ではないはずですが……。",""
458,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"一匹、二匹であれば、私に追い払えても、
これだけの数となると、仲間たちの支援が不可欠でしょう。
ああ、「ロンカの遺物」がどうなるか……心配です……。","","","","","","",""
459,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"かなりの数の遺物を取り戻せましたし、
私は、あと少ししたら里に帰ろうかと思います。
まだ「ロンカの遺物」があるようなら、お預かりしますよ？","","","","ご協力に感謝いたします。
お預かりした「ロンカの遺物」は、
綺麗に磨き上げてから、遺跡に戻しておきますね。","","おや、どうしたのですか？
その「ロンカの遺物」は、あなたにとっては、
役立つ品ではないはずですが……。",""
460,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"それにしても、マンドリルたちは、
なぜ「ロンカの遺物」に興味を持ったのでしょうか？","","","","","","",""
461,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"ほう、その眼光……かなりの腕とお見受けする。
ちょうど新米の訓練がてら、狩りをするのだが……
手本を見せてやってはくれまいか？","狩りに参加する？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","","ふむ、致し方あるまい。
無理を言ったようで、すまなかったな……。",""
462,1,1,1,1,1,1,1,1,763,0,0,0,0,0,757,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"偉大なる、オンドの母王、産卵祝う品、必要。
卵の子らの健康、願う真珠……
大きく、傷なく、つややかなの、ほしい。","でも、海の水消えてから、
オンドの漁師、思うように漁できない。
「テンペストパール」、集めるの、助けてくれるか？","「テンペストパール」集めを手伝う？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","おお、助けてくれるか、ありがたい。
「テンペストパール」、二枚貝、吐き出すことある。
だから、落ちてるもの、探すといい。","それから、「パール・アンフィスバエナ」、
二枚貝、よく食べるから、真珠も、よく呑み込む。
倒してみると、いい思う。","そうか、残念だ。
オンドの漁師、海の水ないと、思うように漁できない。
どうしよう、どうしよう……。",""
463,1,1,1,1,1,1,1,1,0,763,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"おお、「テンペストパール」、集めてくれたか！
ありがたく、受け取るぞ。","","","","大きく、傷なく、つややかだ！
これなら卵の子ら、すくすく健康に育つ！
ありがとう、ありがとう！","","おお、もっと集めてきて、くれるのか？
それならば、待っているぞ。",""
464,1,1,1,1,1,1,1,1,763,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"「テンペストパール」、落ちているもの、探すといい。
それから、二枚貝よく食べる「パール・アンフィスバエナ」、
倒してみると、いい思う。","","","","","","",""
465,1,1,1,1,1,1,1,1,763,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"おお、「テンペストパール」、集めてくれたか！
十分集まっているが、いくらでも、受け取るぞ？","","","","大きく、傷なく、つややかだ！
これなら卵の子ら、すくすく健康に育つ！
ありがとう、ありがとう！","","おお、真珠、自分のものにするか？
もう少しで、オンドの潮溜まり、帰るから、
それまでに、決めてくれ。",""
466,1,1,1,1,1,1,1,1,0,763,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"もう少しで、オンドの潮溜まり、帰るから、
「テンペストパール」、見つけたら、渡してほしい。","","","","","","",""
467,1,1,1,1,1,1,1,1,5470,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"災いを呼ぶ伝説の獣、「アルケオタニア」倒すには、
好物の紅血珊瑚使って、罠仕掛けるしかない……！","でも、アルケオタニア、とても大口、とても大食い！
「紅血珊瑚」、いっぱい、いっぱい必要……！
集める、手伝ってくれるか？","「紅血珊瑚」集めを手伝う？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","おお、ありがたい！
「紅血珊瑚」、生えてるの採る、とてもいい！
珊瑚食べる「ロス・クリオニッド」、倒して採るもいい！","","おお、悲しい……！
だが、導きのヒト、忙しい、知ってる……！
テウスィー、がんばって、どうにかする！",""
468,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"それ、「紅血珊瑚」……！
導きのヒト、集めてくれたか？","","","","おお、とてもいい「紅血珊瑚」……！
陸人流す血のよう、だから紅血という……！
オンドの血と違う、ちょっと奇妙……？","","おお、もっとたくさん集めてくれるか？
それなら、テウスィー、待っている……。",""
469,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"「紅血珊瑚」、生えてるの採る、とてもいい！
珊瑚食べる「ロス・クリオニッド」、倒して採るもいい！","","","","","","",""
470,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"それ、「紅血珊瑚」……！
テウスィー、そろそろ戻る、渡してくれるか？","","","","おお、とてもいい「紅血珊瑚」……！
たくさん集まった、アルケオタニア、おびき寄せる罠、
これなら作れる、テウスィー、嬉しい……！","","おお、もっとたくさん集めてくれるか？
でも、テウスィー、そろそろ戻る……急いでくれるか？",""
471,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"「紅血珊瑚」、たくさん集まった……。
テウスィー、そろそろ戻る。
珊瑚持っていたら、渡してくれるか？","","","","","","",""
472,1,1,1,1,1,1,1,1,763,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"おお、導きのヒト……聞いてほしい！
ついに「アルケオタニア」、好物判明した……！
それは、紅血珊瑚……！","紅血珊瑚、この洞窟、陸人の墓標、奥にある！
たくさん採取できれば、罠仕掛けて、
退治すること、不可能じゃない！","テウスィー、がんばって戦う！
だから、導きのヒト……いっしょに魔物多い洞窟、
奥まで探索、協力してくれないか？","テウスィー・オーンに協力しますか？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","おお、悲しい……！
だが、導きのヒト、忙しい、知ってる……！
テウスィー、がんばって、どうにかする！",""
473,1,1,1,1,1,1,1,1,763,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"こんなところ、陸人いるとは、珍しい……！
そうか、やはり、陸人は「プルプラ貝」好きなのだな！","ムッ……プルプラ貝、取りに来たのでない？
あの貝殻、とてもいい紫色、染料になるぞ！
オレ、貝殻集めて、陸で交易するつもり！","そうだ、貝殻集め、ついてきてくれないか？
洞窟の中、とても魔物多く、とても危険多い！
陸人、護衛してくれるなら、お礼するぞ！","メウスィー・ラーンを護衛する？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","もしかして、陸人も洞窟の魔物、怖いのか？",""
474,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"漁を終えて帰ろうとしたんだが、
悪臭放つアネモネの群れが襲ってきたんだ。
このままじゃ、せっかくの釣果が汚染されちまう！","","","","","","",""
475,1,1,1,1,1,1,1,1,763,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"おお、導きのヒト！
どうか、力貸してもらいたい！
恐ろしい、「大口の巨大獣」、現れたのだ！","その獣、いにしえの者の街から、
突如として現れ、大暴れしていずこか、去った！
一族に伝わる「アルケオタニア」、違いない！","放置しておけば、必ず災い、起きる！
痕跡探して追跡したい、でも、ダゴンたち邪魔する！
どうか、どうか、力貸して、倒す、手伝ってほしい！","テウスィー・オーンに協力しますか？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","おお、ありがたい！
テウスィー、導きのヒト、感謝する！
邪魔なダゴン、倒す、お願いしたい！","","おお、悲しい……！
だが、導きのヒト、忙しい、知ってる……！
テウスィー、がんばって、どうにかする！",""
476,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"乱暴者で有名、「沈殿のズムスィー・アース」、
アルケオタニア痕跡、調べてるみたい！
きっと、強い獣、手に入れて、悪いこと使う、違いない！","","","","","","",""
477,1,1,1,1,1,1,1,1,763,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"痕跡探して追跡したい、でも、ダゴンたち邪魔する！
どうか、どうか、力貸して、倒す、手伝ってほしい！","","","","","","",""
478,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"木材を切り出していたのですが、
突然、猛ったトリフィドが現れまして……。
伐採した木材が集められずに、困っているのです。","「伐採された木材」を回収する？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","ご協力いただけるなんて、感激です！
「伐採された木材」は、その辺りに散らばっています。
エルダー・トリフィドを倒すことでも、回収できるでしょう。","","嗚呼、誰か力ある人が助けてくれればいいのですが……。",""
479,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"「伐採された木材」は、その辺りに散らばっています。
エルダー・トリフィドを倒すことでも、回収できるでしょう。","","","","","","",""
480,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"おや、「伐採された木材」をお持ちのようですね？
私に引き渡してくださいますか？","","","","ありがとうございます。
もう少し、本数を回収しておきたいので、
「伐採された木材」を見つけたら、持ってきてくださいね。","","もう少し、数をまとめてから、
引き渡してくれるということでしょうか？",""
481,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"そろそろ、引き上げようと思います。
それなりの本数の木材を回収できましたからね。","","","","","","",""
482,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"おや、「伐採された木材」をお持ちのようですね？
私に引き渡してくださいますか？","","","","ありがとうございます！
これだけ回収できれば、十分でしょう。
後は、無事に木材を輸送するだけですね。","","そろそろ、引き上げようと思います。
もし気が変わりましたら、お声がけくださいね。",""
483,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"おお、導きのヒト……あれ、見てほしい！
陸人に敵対的、とても過激な一派、フラウンダーいる！
乱暴者で有名、「沈殿のズムスィー・アース」、違いない！","しかも、「アルケオタニア」痕跡、調べているみたい！
きっと、強い獣、手に入れて、悪いこと使う、違いない！","でも、ズムスィー、乱暴者で有名、とても強い！
導きのヒト……戦って、勝てるか？
そうなら、ぜひ退治して、もらいたい……！","テウスィー・オーンに協力しますか？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","おお、ありがたい！
テウスィー、導きのヒト、感謝する！
テウスィー、戦い見守って、戦い学ぶ……！","","おお、悲しい……！
だが、導きのヒト、忙しい、知ってる……！
テウスィー、がんばって、どうにかする！",""
484,1,1,1,1,1,1,1,1,763,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"おお、導きのヒト……聞いてほしい！
これまで調査、「アルケオタニア」、少しわかってきた……！
あの獣、とても大きい、とても強い、でも、警戒心強い！","オンドの潮溜まりの南、海溝を縄張りしているらしい……！
だから、テウスィーたち、張り込みしだけど、
決して姿、見せなかった……！","テウスィー、もっとアルケオタニア、痕跡調べたい……！
でも、このあたり、ディープシー・カブスの縄張り……
調査中、テウスィーのこと、護ってくれるか？","テウスィー・オーンに協力しますか？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","おお、悲しい……！
だが、導きのヒト、忙しい、知ってる……！
テウスィー、がんばって、どうにかする！",""
485,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"ラリホー！
そこの道行く旅人よ、力を貸してくれんかの？","憎たらしいコグー一家の連中と、
自作オートマトンで勝負することになったのじゃ！
ワシは、この一戦に勝負をかけておる！","じゃが、材料の「グルグプリズム」がなければ、
ワシの可愛いオートマトンは完成させることは不可能！
どうか材料集めに力を貸してくれい！","トルー一家の技師に協力する？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","残念じゃぞい……。
さて、どうやって完成させるべきかの……。",""
486,1,1,1,1,1,1,1,1,763,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"ラリホー！
その手に持っておる「グルグプリズム」……
ワシに譲ってくれい！","","","","感謝するぞい！
じゃが、まだまだ数が足りておらん！
また見つけたら持ってきてくれい！","","残念じゃぞい……。
譲ってくれる気になったら、声をかけてほしいのじゃ。",""
487,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"地表に露出した「グルグプリズム」を拾うか、
それを餌とするディコタイタスを狩るか……。
入手手段はふたつに、ひとつじゃ！","","","","","","",""
488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
489,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"ラリホー！
「グルグプリズム」は、かなり集まったぞい！
さて、帰る準備でもするかの……。","","","","","","",""
490,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"ラリホー！
その手に持っておる「グルグプリズム」……
ワシに譲ってくれい！","","","","感謝するぞい！
これだけ「グルグプリズム」があれば満足じゃ！
さて、帰る準備でもするかの……。","","残念じゃぞい……。
譲ってくれる気になったら、声をかけてほしいのじゃ。",""
491,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"ラリホー！
おヌシ、なかなか腕が立ちそうじゃの！","最高のオートマトンを開発するために、
試作機と戦ってくれる者を探しておるのじゃ！
どうじゃ、頼まれてくれんかの？","トルー一家の技師に協力する？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","残念じゃぞい……。
さて、誰に実戦テストを頼むかのう……。",""
492,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"おお、旅人よ！
巡回中に、魔物に襲われた行商人を見つけたのだ。
部隊の仲間に救援も要請しているのだが……","この辺りは、ドラコの縄張りでな。
血の匂いに敏感な奴らが、いつ襲ってくるとも限らない。
しばし、負傷した行商人の護衛に、協力してくれないか？","護衛に協力してあげますか？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","命が惜しいなら、早急に立ち去ったほうがいい。
いつ、ドラコの群れが現れるかもわからんからな。",""
493,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"うう、忌々しいドラコの奴らめ……
好き放題、噛みつきやがって……いたたたた……。","","","","","","",""
494,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"何かを食い散らかした痕跡がある……。
これを食した生物は、かなり巨大な口を持っているようだ。","","","","","","",""
495,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"むっ、旅人か……？
実は困ったことが起きていてな。
こちらの行商人らしき方が、負傷して倒れていたのだ。","ところが、よほど恐ろしい目にでも遭ったのか、
我々が声をかけても、まともな応えが返ってこない。
キミからも、事情を聞いてみてはくれないか？","","","","","",""
496,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"う、うぅ……。","事情を聞いてみますか？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","","",""
497,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"何かを食い散らかした痕跡がある……。
一部に正体不明の赤い物質が付着しているようだ。","","","","","","",""
498,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"森を護るは、ファノヴの民の務め……
いかなる悪しき変化も見逃すわけにはいかん。","","","","","","",""
499,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"「外」の者が……何用ですか？","","","","","","",""
500,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"ヤクルスは、私たちの翼です。
この子らの力なくして、森は護れはしません。","","","","","","",""
501,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"森の木々に獣たち、そしてロンカの遺産……
そのすべてが微妙なバランスによって、
維持されているのです。","","","","","","",""
502,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"タリチャックの羽根は、矢羽に最適だ。
部下にも集めさせているが、我々は残りの矢が、
心許ないのでな……。","君が協力してくれるなら、ありがたい。
「タリチャックの羽根」は拾い集めるも良し、
狩りをして集めるも良しだ。","「タリチャックの羽根」を回収する？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","無理にとは言わんさ。",""
