key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
246,"miner",76,"Yellow Gatherers' Scrip","Underground Spring Water",1,False,500,470,450,30,15,"MasterpieceSupplyMultiplier#12",78,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
247,"miner",70,"Yellow Gatherers' Scrip","Raw Hematite",1,False,500,470,450,175,25,"MasterpieceSupplyMultiplier#14",70,2,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
248,"miner",71,"Yellow Gatherers' Scrip","Raw Diaspore",1,False,500,470,450,175,35,"MasterpieceSupplyMultiplier#14",72,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
249,"miner",76,"Yellow Gatherers' Scrip","Raw Triplite",1,False,500,470,450,175,40,"MasterpieceSupplyMultiplier#14",76,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
250,"fisher",70,"Yellow Gatherers' Scrip","Albino Caiman",1,False,828,813,760,200,34,"MasterpieceSupplyMultiplier#1",71,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
251,"fisher",72,"Yellow Gatherers' Scrip","Weedy Seadragon",1,False,149,146,135,200,35,"MasterpieceSupplyMultiplier#1",72,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
252,"fisher",74,"Yellow Gatherers' Scrip","Golden Lobster",1,False,229,224,208,200,36,"MasterpieceSupplyMultiplier#1",74,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
253,"fisher",74,"Yellow Gatherers' Scrip","Little Bismarck",1,False,865,849,750,120,18,"MasterpieceSupplyMultiplier#16",74,0,"Bothriolepis",1,False,997,979,865,120,20,"MasterpieceSupplyMultiplier#16",75,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
254,"fisher",76,"Yellow Gatherers' Scrip","Eryops",1,False,752,738,690,200,220,"MasterpieceSupplyMultiplier#1",76,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
255,"fisher",76,"Yellow Gatherers' Scrip","Diamond Pipira",1,False,480,471,440,200,83,"MasterpieceSupplyMultiplier#1",76,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
256,"fisher",78,"Yellow Gatherers' Scrip","Winged Hatchetfish",1,False,14,13,11,200,38,"MasterpieceSupplyMultiplier#1",78,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
257,"fisher",78,"Yellow Gatherers' Scrip","Elder Pixie",1,False,149,146,128,120,22,"MasterpieceSupplyMultiplier#18",79,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
258,"fisher",78,"Yellow Gatherers' Scrip","Rak'tika Goby",1,False,70,68,59,120,22,"MasterpieceSupplyMultiplier#18",79,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
259,"carpenter",80,"White Crafters' Scrip","Lignum Vitae Lumber",1,False,1500,1170,840,79,20,"MasterpieceSupplyMultiplier#1",78,0,"Dwarven Lignum Lance",1,False,1500,1170,840,208,123,"MasterpieceSupplyMultiplier#1",78,0,"Dwarven Lignum Bow",1,False,1500,1170,840,208,123,"MasterpieceSupplyMultiplier#1",78,0,"Dwarven Lignum Pole",1,False,1500,1170,840,175,103,"MasterpieceSupplyMultiplier#1",78,0,"Lignum Vitae Necklace",1,False,1550,1210,860,143,82,"MasterpieceSupplyMultiplier#1",79,0,"Lignum Vitae Bracelet",1,False,1550,1210,860,143,82,"MasterpieceSupplyMultiplier#1",79,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
260,"carpenter",80,"White Crafters' Scrip","Lignum Vitae Fishing Rod",1,False,1720,1330,950,143,89,"MasterpieceSupplyMultiplier#1",80,0,"Lignum Vitae Grinding Wheel",1,False,1720,1330,950,143,89,"MasterpieceSupplyMultiplier#1",80,0,"Lignum Vitae Spinning Wheel",1,False,1720,1330,950,143,89,"MasterpieceSupplyMultiplier#1",80,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
261,"blacksmith",80,"White Crafters' Scrip","Dwarven Mythril Rotaries",1,False,1500,1170,840,175,103,"MasterpieceSupplyMultiplier#1",78,0,"Dwarven Mythril Planisphere",1,False,1500,1170,840,175,103,"MasterpieceSupplyMultiplier#1",78,0,"Dwarven Mythril Manatrigger",1,False,1500,1170,840,208,123,"MasterpieceSupplyMultiplier#1",78,0,"Dwarven Mythril Glaives",1,False,1500,1170,840,175,123,"MasterpieceSupplyMultiplier#1",78,0,"Dwarven Mythril Pliers",1,False,1550,1210,860,111,61,"MasterpieceSupplyMultiplier#1",79,0,"Dwarven Mythril Awl",1,False,1550,1210,860,143,82,"MasterpieceSupplyMultiplier#1",79,0,"Dwarven Mythril Sledgehammer",1,False,1550,1210,860,111,61,"MasterpieceSupplyMultiplier#1",79,0,"Dwarven Mythril Scythe",1,False,1550,1210,860,143,82,"MasterpieceSupplyMultiplier#1",79,0
262,"blacksmith",80,"White Crafters' Scrip","Dwarven Mythril Saw",1,False,1720,1330,950,143,89,"MasterpieceSupplyMultiplier#1",80,0,"Dwarven Mythril Cross-pein Hammer",1,False,1720,1330,950,143,89,"MasterpieceSupplyMultiplier#1",80,0,"Dwarven Mythril Raising Hammer",1,False,1720,1330,950,143,89,"MasterpieceSupplyMultiplier#1",80,0,"Dwarven Mythril Lapidary Hammer",1,False,1720,1330,950,143,89,"MasterpieceSupplyMultiplier#1",80,0,"Dwarven Mythril Round Knife",1,False,1720,1330,950,143,89,"MasterpieceSupplyMultiplier#1",80,0,"Dwarven Mythril Pickaxe",1,False,1720,1330,950,143,89,"MasterpieceSupplyMultiplier#1",80,0,"Dwarven Mythril Hatchet",1,False,1720,1330,950,143,89,"MasterpieceSupplyMultiplier#1",80,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
263,"armorer",80,"White Crafters' Scrip","Dwarven Mythril Shield",1,False,1550,1210,860,143,82,"MasterpieceSupplyMultiplier#1",79,0,"Dwarven Mythril Helm of Fending",1,False,1500,1170,840,175,92,"MasterpieceSupplyMultiplier#1",78,0,"Dwarven Mythril Helm of Maiming",1,False,1500,1170,840,175,92,"MasterpieceSupplyMultiplier#1",78,0,"Dwarven Mythril Chainmail of Maiming",1,False,1500,1170,840,272,123,"MasterpieceSupplyMultiplier#1",78,0,"Dwarven Mythril Plate Belt of Maiming",1,False,1500,1170,840,143,82,"MasterpieceSupplyMultiplier#1",78,0,"Dwarven Mythril Plate Belt of Aiming",1,False,1550,1210,860,143,82,"MasterpieceSupplyMultiplier#1",79,0,"Dwarven Mythril Plate Belt of Scouting",1,False,1550,1210,860,143,82,"MasterpieceSupplyMultiplier#1",79,0,"Dwarven Mythril Plate Belt of Healing",1,False,1550,1210,860,143,82,"MasterpieceSupplyMultiplier#1",79,0
264,"armorer",80,"White Crafters' Scrip","Dwarven Mythril Alembic",1,False,1720,1330,950,143,89,"MasterpieceSupplyMultiplier#1",80,0,"Dwarven Mythril Frypan",1,False,1720,1330,950,143,89,"MasterpieceSupplyMultiplier#1",80,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
265,"goldsmith",80,"White Crafters' Scrip","Petalite Earrings of Healing",1,False,1500,1170,840,143,82,"MasterpieceSupplyMultiplier#1",78,0,"Petalite Earrings of Casting",1,False,1500,1170,840,143,82,"MasterpieceSupplyMultiplier#1",78,0,"Petalite Choker of Fending",1,False,1550,1210,860,175,103,"MasterpieceSupplyMultiplier#1",79,0,"Petalite Choker of Slaying",1,False,1550,1210,860,175,103,"MasterpieceSupplyMultiplier#1",79,0,"Petalite Bracelet of Slaying",1,False,1550,1210,860,175,103,"MasterpieceSupplyMultiplier#1",79,0,"Petalite Bracelet of Aiming",1,False,1550,1210,860,175,103,"MasterpieceSupplyMultiplier#1",79,0,"Petalite Ring of Fending",1,False,1500,1170,840,111,61,"MasterpieceSupplyMultiplier#1",78,0,"Petalite Ring of Aiming",1,False,1500,1170,840,111,61,"MasterpieceSupplyMultiplier#1",78,0
266,"goldsmith",80,"White Crafters' Scrip","Dwarven Mythril Needle",1,False,1720,1330,950,175,101,"MasterpieceSupplyMultiplier#1",80,0,"Dwarven Mythril Ear Cuffs",1,False,1720,1330,950,111,67,"MasterpieceSupplyMultiplier#1",80,0,"Dwarven Mythril Choker",1,False,1720,1330,950,143,89,"MasterpieceSupplyMultiplier#1",80,0,"Dwarven Mythril Bracelets",1,False,1720,1330,950,143,89,"MasterpieceSupplyMultiplier#1",80,0,"Dwarven Mythril Ring",1,False,1720,1330,950,111,67,"MasterpieceSupplyMultiplier#1",80,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
267,"leatherworker",80,"White Crafters' Scrip","Swallowskin Gloves of Maiming",1,False,1500,1170,840,175,103,"MasterpieceSupplyMultiplier#1",78,0,"Swallowskin Gloves of Striking",1,False,1500,1170,840,175,103,"MasterpieceSupplyMultiplier#1",78,0,"Swallowskin Shoes of Striking",1,False,1500,1170,840,208,108,"MasterpieceSupplyMultiplier#1",78,0,"Swallowskin Robe of Aiming",1,False,1500,1170,840,255,113,"MasterpieceSupplyMultiplier#1",78,0,"Swallowskin Gloves of Aiming",1,False,1500,1170,840,175,103,"MasterpieceSupplyMultiplier#1",78,0,"Swallowskin Robe of Healing",1,False,1550,1210,860,255,108,"MasterpieceSupplyMultiplier#1",79,0,"Swallowskin Tool Belt",1,False,1550,1210,860,111,61,"MasterpieceSupplyMultiplier#1",79,0,"Swallowskin Survival Belt",1,False,1550,1210,860,111,61,"MasterpieceSupplyMultiplier#1",79,0
268,"leatherworker",80,"White Crafters' Scrip","Swallowskin Fingerless Gloves",1,False,1720,1330,950,143,89,"MasterpieceSupplyMultiplier#1",80,0,"Swallowskin Shoes",1,False,1720,1330,950,175,95,"MasterpieceSupplyMultiplier#1",80,0,"Swallowskin Coat",1,False,1720,1330,950,208,123,"MasterpieceSupplyMultiplier#1",80,0,"Swallowskin Gloves",1,False,1720,1330,950,143,89,"MasterpieceSupplyMultiplier#1",80,0,"Swallowskin Boots",1,False,1720,1330,950,175,95,"MasterpieceSupplyMultiplier#1",80,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
269,"weaver",80,"White Crafters' Scrip","Dwarven Cotton Gaskins of Maiming",1,False,1500,1170,840,240,144,"MasterpieceSupplyMultiplier#1",78,0,"Dwarven Cotton Gaskins of Striking",1,False,1500,1170,840,240,144,"MasterpieceSupplyMultiplier#1",78,0,"Dwarven Cotton Turban of Aiming",1,False,1550,1210,860,223,113,"MasterpieceSupplyMultiplier#1",79,0,"Dwarven Cotton Gaskins of Aiming",1,False,1550,1210,860,240,144,"MasterpieceSupplyMultiplier#1",79,0,"Dwarven Cotton Gaskins of Scouting",1,False,1550,1210,860,240,144,"MasterpieceSupplyMultiplier#1",79,0,"Dwarven Cotton Gaskins of Healing",1,False,1500,1170,840,240,144,"MasterpieceSupplyMultiplier#1",78,0,"Dwarven Cotton Petasos of Casting",1,False,1500,1170,840,159,103,"MasterpieceSupplyMultiplier#1",78,0,"Dwarven Cotton Gaskins of Casting",1,False,1500,1170,840,240,123,"MasterpieceSupplyMultiplier#1",78,0
270,"weaver",80,"White Crafters' Scrip","Dwarven Cotton Beret",1,False,1720,1330,950,175,89,"MasterpieceSupplyMultiplier#1",80,0,"Dwarven Cotton Jacket",1,False,1720,1330,950,208,134,"MasterpieceSupplyMultiplier#1",80,0,"Dwarven Cotton Trousers",1,False,1720,1330,950,143,89,"MasterpieceSupplyMultiplier#1",80,0,"Dwarven Cotton Bandana",1,False,1720,1330,950,143,89,"MasterpieceSupplyMultiplier#1",80,0,"Dwarven Cotton Breeches",1,False,1720,1330,950,143,89,"MasterpieceSupplyMultiplier#1",80,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
271,"alchemist",80,"White Crafters' Scrip","Enchanted Dimythrite Ink",1,False,1500,1170,840,175,20,"MasterpieceSupplyMultiplier#1",78,0,"Dwarven Mythril Grimoire",1,False,1500,1170,840,175,103,"MasterpieceSupplyMultiplier#1",78,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
272,"alchemist",80,"White Crafters' Scrip","Tincture of Strength",1,False,1720,1330,950,240,101,"MasterpieceSupplyMultiplier#1",80,0,"Tincture of Dexterity",1,False,1720,1330,950,240,101,"MasterpieceSupplyMultiplier#1",80,0,"Tincture of Intelligence",1,False,1720,1330,950,240,101,"MasterpieceSupplyMultiplier#1",80,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
273,"culinarian",80,"White Crafters' Scrip","Espresso con Panna",1,False,1500,1170,840,129,51,"MasterpieceSupplyMultiplier#1",78,0,"Mist Spinach Saute",1,False,1500,1170,840,105,61,"MasterpieceSupplyMultiplier#1",78,0,"Blood Bouillabaisse",1,False,1550,1210,860,204,82,"MasterpieceSupplyMultiplier#1",79,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
274,"culinarian",80,"White Crafters' Scrip","Ovim Cordon Bleu",1,False,1720,1330,950,151,78,"MasterpieceSupplyMultiplier#1",80,0,"Lemonade",1,False,1720,1330,950,105,44,"MasterpieceSupplyMultiplier#1",80,0,"Jellied Harcot",1,False,1720,1330,950,120,56,"MasterpieceSupplyMultiplier#1",80,0,"Oysters on the Half Shell",1,False,1720,1330,950,134,56,"MasterpieceSupplyMultiplier#1",80,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
275,"botanist",80,"White Gatherers' Scrip","Lignum Vitae Log",1,False,530,500,470,29,10,"MasterpieceSupplyMultiplier#13",80,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
276,"botanist",80,"White Gatherers' Scrip","Mist Spinach",1,False,530,500,470,175,23,"MasterpieceSupplyMultiplier#15",78,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
277,"botanist",80,"White Gatherers' Scrip","Lemonette",1,False,530,500,470,175,25,"MasterpieceSupplyMultiplier#15",80,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
278,"botanist",80,"White Gatherers' Scrip","Sandalwood Log",1,False,530,500,470,175,30,"MasterpieceSupplyMultiplier#15",80,1,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
279,"botanist",80,"White Gatherers' Scrip","Ethereal Cocoon",1,False,530,500,470,175,30,"MasterpieceSupplyMultiplier#15",80,1,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
280,"miner",80,"White Gatherers' Scrip","Dimythrite Ore",1,False,530,500,470,29,10,"MasterpieceSupplyMultiplier#13",80,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
281,"miner",80,"White Gatherers' Scrip","Raw Petalite",1,False,530,500,470,175,23,"MasterpieceSupplyMultiplier#15",78,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
