key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
194,"コンチネンタル・アーリマン",0,"",0,0,1,0,0,"ModelChara#2645",2,"",45,15,70,1,2,"MountCustomize#4","music/ffxiv/BGM_Ride_Broom.scd","SE_Bt_Etc_AhrimanWhistle","SE_Bt_Etc_ChocoboWhistle_only","SE_Bt_Etc_AhrimanBye",20,10,False,True,0,0,0,0,151,"ui/icon/004000/004154.tex",8,100,0,0,50,0,"MountAction#43",True,True,False,False,False,0,0,False,False
195,"金斗雲",0,"",0,0,1,0,0,"ModelChara#2703",2,"",45,15,15,1,2,"MountCustomize#30","music/ffxiv/BGM_Ride_Kgreen.scd","SE_Bt_Etc_KintounWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_KintounBye",20,20,False,True,0,0,0,0,152,"ui/icon/004000/004155.tex",251,100,0,0,70,0,"MountAction#0",True,False,False,False,False,0,0,False,False
196,"",0,"",0,0,1,0,0,"ModelChara#2539",2,"",45,50,50,1,2,"MountCustomize#74","music/ffxiv/BGM_Ride_Amaro.scd","SE_Bt_Etc_RakudaDragoneWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_RakudaDragoneBye",20,20,False,True,0,65537,65537,0,-1,,0,100,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False
197,"バトルタイガー",0,"",0,0,1,0,0,"ModelChara#2733",2,"",45,15,65,1,2,"MountCustomize#48","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_ToraWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_ToraBye",20,10,False,True,0,0,0,0,154,"ui/icon/004000/004157.tex",65,100,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False
198,"",0,"",0,0,1,0,0,"ModelChara#2539",2,"",45,50,50,1,2,"MountCustomize#74","music/ffxiv/BGM_Ride_Amaro.scd","SE_Bt_Etc_RakudaDragoneWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_RakudaDragoneBye",20,20,False,True,0,65537,65537,0,-1,,0,100,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False
199,"",0,"",0,0,1,0,0,"ModelChara#2645",2,"",45,15,70,1,2,"MountCustomize#4","music/ffxiv/BGM_Ride_Broom.scd","SE_Bt_Etc_AhrimanWhistle","SE_Bt_Etc_ChocoboWhistle_only","SE_Bt_Etc_AhrimanBye",20,10,False,True,0,0,0,0,-1,,0,100,0,0,50,0,"MountAction#42",True,False,False,False,False,0,0,False,False
200,"モルボル",0,"",0,0,1,0,0,"ModelChara#2752",2,"",45,85,85,1,2,"MountCustomize#80","music/ffxiv/BGM_Ride_AOZ.scd","SE_Bt_Etc_MolbolWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_MolbolBye",20,10,False,True,0,0,0,0,155,"ui/icon/004000/004158.tex",67,100,0,0,60,0,"MountAction#46",False,True,False,False,False,80,80,False,False
201,"ファットポークシー",0,"",0,0,1,0,0,"ModelChara#2760",2,"",45,50,50,1,2,"MountCustomize#81","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_FairyOakWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_FairyOakBye",20,10,False,True,0,0,0,0,156,"ui/icon/004000/004159.tex",68,100,0,0,60,0,"MountAction#45",True,True,False,False,False,0,0,False,False
202,"エピメテウス",0,"",0,0,1,0,0,"ModelChara#2761",2,"",45,15,15,1,2,"MountCustomize#79","music/ffxiv/BGM_Ride_Feast.scd","SE_Bt_Etc_PrometeusWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_PrometeusBye",0,10,False,True,0,0,0,0,157,"ui/icon/004000/004160.tex",5,100,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False
203,"メノイティオス",0,"",0,0,1,0,0,"ModelChara#2762",2,"",45,15,15,1,2,"MountCustomize#79","music/ffxiv/BGM_Ride_Feast.scd","SE_Bt_Etc_PrometeusWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_PrometeusBye",0,10,False,True,0,0,0,0,158,"ui/icon/004000/004161.tex",5,100,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False
204,"コンストラクト07",0,"",0,0,1,0,0,"ModelChara#2771",2,"",45,15,15,1,2,"MountCustomize#82","music/ffxiv/BGM_Ride_Frontline.scd","SE_Bt_Etc_KoboldGolemWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_KoboldGolemBye",0,10,False,False,0,0,0,0,159,"ui/icon/004000/004162.tex",110,100,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False
205,"シャドウグイベル",0,"",0,0,1,0,0,"ModelChara#2772",2,"",45,15,50,1,2,"MountCustomize#76","music/ffxiv/BGM_Ride_Hades.scd","SE_Bt_Etc_BanshinryuuWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_BanshinryuuBye",20,20,False,True,0,0,0,0,160,"ui/icon/004000/004163.tex",214,100,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False
206,"スプリガン・キャリアー",0,"",0,0,1,0,0,"ModelChara#2717",2,"",45,15,15,1,2,"MountCustomize#78","music/ffxiv/BGM_Ride_Kyellow.scd","SE_Bt_Etc_SpriganWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_SpriganBye",20,10,False,True,0,0,0,0,161,"ui/icon/004000/004164.tex",69,100,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False
207,"フォーギヴン・レティセンス",0,"",0,0,1,0,0,"ModelChara#2728",2,"",45,85,85,1,2,"MountCustomize#83","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_YonsokuTenshiWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_YonsokuTenshiBye",20,10,False,True,0,0,0,0,162,"ui/icon/004000/004165.tex",70,100,9,3,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False
208,"ダルメル",0,"",0,0,1,0,0,"ModelChara#2726",2,"",45,85,85,1,2,"MountCustomize#84","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_DhalmelWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_DhalmelBye",20,10,False,True,0,0,0,0,163,"ui/icon/004000/004166.tex",72,100,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False
209,"アルビノカラクール",0,"",0,0,1,0,0,"ModelChara#2798",2,"",45,85,85,1,2,"MountCustomize#85","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_SheepWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_SheepBye",20,10,False,True,0,0,0,0,164,"ui/icon/004000/004167.tex",73,100,9,3,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False
210,"",0,"",0,0,1,0,0,"ModelChara#2760",2,"",45,50,50,1,2,"MountCustomize#81","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_FairyOakWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_FairyOakBye",20,10,False,True,0,0,0,0,-1,,0,100,0,0,60,0,"MountAction#44",False,False,False,False,False,0,0,False,False
211,"ウフィティ",0,"",0,0,1,0,0,"ModelChara#2838",2,"",45,85,85,1,2,"MountCustomize#53","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_GorilaWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_GorilaBye",20,10,False,True,0,0,0,0,165,"ui/icon/004000/004168.tex",71,100,12,3,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False
212,"ディノニクス",0,"",0,0,1,0,0,"ModelChara#2725",2,"",45,70,70,1,2,"MountCustomize#101","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_RaptorWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_RaptorBye",20,10,False,True,0,0,0,0,199,"ui/icon/004000/004208.tex",81,100,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False
213,"労働十四号",0,"",0,0,1,0,0,"ModelChara#2727",2,"",45,15,15,1,2,"MountCustomize#86","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_Labor8Whistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Labor8Bye",0,10,False,True,0,0,0,0,166,"ui/icon/004000/004175.tex",111,100,0,0,60,0,"MountAction#0",False,False,False,False,False,80,60,False,False
214,"王孔雀",0,"",0,0,1,0,0,"ModelChara#2799",2,"",45,15,50,1,2,"MountCustomize#87","music/ffxiv/BGM_Ride_Kyellow.scd","SE_Bt_Etc_PeacockWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_PeacockBye",20,10,False,True,0,0,0,0,167,"ui/icon/004000/004176.tex",252,100,0,0,60,0,"MountAction#47",False,True,False,False,False,80,80,False,False
215,"水蛇様の壺",0,"",0,0,1,0,0,"ModelChara#2861",2,"",45,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_TsuchinokoWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_TsuchinokoBye",0,10,False,True,0,0,0,0,168,"ui/icon/004000/004174.tex",74,100,0,0,60,0,"MountAction#49",True,True,False,False,False,80,80,False,False
216,"プテラノドン",0,"",0,0,1,0,0,"ModelChara#2862",2,"",45,15,70,1,2,"MountCustomize#88","music/ffxiv/BGM_Ride_Hukko01.scd","SE_Bt_Etc_PteranodonWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_PteranodonBye",20,10,False,True,0,0,0,0,169,"ui/icon/004000/004169.tex",75,100,0,0,40,0,"MountAction#0",True,False,False,False,False,80,80,False,False
217,"ルビーグイベル",0,"",0,0,1,0,0,"ModelChara#2863",2,"",45,15,50,1,2,"MountCustomize#76","music/ffxiv/BGM_Ride_Ruby.scd","SE_Bt_Etc_BanshinryuuWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_BanshinryuuBye",20,20,False,True,0,0,0,0,170,"ui/icon/004000/004170.tex",214,100,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False
218,"ヒボドゥス",0,"",0,0,1,0,0,"ModelChara#2900",2,"",45,15,15,1,2,"MountCustomize#89","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_SharkWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_SharkBye",20,20,False,False,0,0,0,0,171,"ui/icon/004000/004171.tex",76,100,0,0,60,0,"MountAction#0",True,False,False,False,False,80,80,False,False
219,"ラムウ",0,"",0,0,1,0,0,"ModelChara#2901",2,"",45,85,85,1,2,"MountCustomize#90","music/ffxiv/BGM_Ride_Eden02.scd","SE_Bt_Etc_1stRamuhWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_1stRamuhBye",20,20,False,True,0,0,0,0,172,"ui/icon/004000/004172.tex",77,100,0,0,60,0,"MountAction#0",True,False,False,False,False,80,80,False,False
220,"カーバンクル・ルベライト",0,"",0,0,1,0,0,"ModelChara#2913",2,"",45,70,70,1,2,"MountCustomize#51","music/ffxiv/BGM_Ride_Kyellow.scd","SE_Bt_Etc_CarbuncleWhistle","SE_Bt_Etc_HarpieWhistle_only","SE_Bt_Etc_CarbuncleBye",20,10,False,True,0,0,0,0,173,"ui/icon/004000/004173.tex",57,120,0,0,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False
221,"",0,"",0,0,1,0,0,"ModelChara#2861",2,"",45,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_TsuchinokoWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_TsuchinokoBye",0,10,False,True,0,0,0,0,-1,,0,100,0,0,60,0,"MountAction#48",False,False,False,False,False,80,80,False,False
222,"チョコボキャリッジ",0,"",0,0,1,0,0,"ModelChara#2949",2,"",5,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_Chocobo.scd","SE_Bt_Etc_CCarriageWhistle","SE_Bt_Etc_ChocoboWhistle_only","SE_Bt_Etc_CCarriageBye",20,10,False,True,0,0,0,0,175,"ui/icon/004000/004177.tex",1,100,0,0,60,3,"MountAction#0",False,False,False,False,False,80,80,False,False
223,"ドワーフ戦車",0,"",0,0,1,0,0,"ModelChara#2950",2,"",45,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_DTankWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_DTankBye",0,10,False,True,0,0,0,0,176,"ui/icon/004000/004178.tex",111,100,0,0,100,0,"MountAction#51",False,True,False,False,False,80,80,False,False
224,"ガブリエルα",0,"",0,0,1,0,0,"ModelChara#2951",2,"",45,15,15,1,2,"MountCustomize#91","music/ffxiv/BGM_Ride_MYC01.scd","SE_Bt_Etc_ZeroGabrielWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_ZeroGabrieBye",0,10,False,False,0,0,0,0,177,"ui/icon/004000/004179.tex",111,100,0,0,60,0,"MountAction#0",True,False,False,False,False,80,80,False,False
225,"メガロトラグス",0,"",0,0,1,0,0,"ModelChara#2952",2,"",45,85,85,1,2,"MountCustomize#92","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_GazelleWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_GazelleBye",20,10,False,True,0,0,0,0,178,"ui/icon/004000/004180.tex",78,100,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False
226,"グイベル・オブ・ライト",0,"",0,0,1,0,0,"ModelChara#2976",2,"",45,15,50,1,2,"MountCustomize#76","music/ffxiv/BGM_Ride_WOL.scd","SE_Bt_Etc_BanshinryuuWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_BanshinryuuBye",20,20,False,True,0,0,0,0,179,"ui/icon/004000/004181.tex",214,100,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False
227,"",0,"",0,0,1,0,0,"ModelChara#2950",2,"",45,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_DTankWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_DTankBye",0,10,False,True,0,0,0,0,-1,,0,100,0,0,100,0,"MountAction#50",False,False,False,False,False,80,80,False,False
228,"ジバニャンソファ",0,"",0,0,1,0,0,"ModelChara#2974",2,"",45,15,15,1,2,"MountCustomize#94","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_YKWChairWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_YKWChairBye",0,10,False,True,0,0,0,0,180,"ui/icon/004000/004182.tex",253,100,0,0,60,0,"MountAction#0",True,False,False,False,False,80,80,False,False
229,"魔導キャリアー改",0,"",0,0,1,0,0,"ModelChara#3005",2,"",45,15,15,1,2,"MountCustomize#63","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_HakaseIsuWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_HakaseIsuBye",0,10,False,True,0,0,0,0,181,"ui/icon/004000/004183.tex",48,100,0,0,50,0,"MountAction#0",True,False,False,False,False,0,0,False,False
230,"エル・トゥ",0,"",0,0,1,0,0,"ModelChara#2975",2,"",45,15,50,1,2,"MountCustomize#93","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_ErtoWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_ErtoBye",20,20,False,True,0,0,0,0,182,"ui/icon/004000/004184.tex",216,100,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False
231,"インキタトゥス",0,"",0,0,1,0,0,"ModelChara#3006",2,"",45,70,70,1,2,"MountCustomize#5","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_UnicornWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_UnicornBye",20,10,False,True,0,0,0,0,183,"ui/icon/004000/004185.tex",200,65,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False
232,"スノーマン",0,"",0,0,1,0,0,"ModelChara#3043",2,"",45,15,15,1,2,"MountCustomize#96","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_SnowmanWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_SnowmanBye",0,10,False,False,0,0,0,0,174,"ui/icon/004000/004186.tex",112,100,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False
233,"ルナホエール",0,"",0,0,1,0,0,"ModelChara#3044",2,"",45,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_Fanfes2021.scd","SE_Bt_Etc_FF4MadosenWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_FF4MadosenBye",0,10,False,False,0,0,0,0,184,"ui/icon/004000/004187.tex",113,100,0,0,60,7,"MountAction#0",True,False,False,False,False,80,80,False,False
234,"エデン",0,"",0,0,1,0,0,"ModelChara#3045",2,"",45,15,15,1,2,"MountCustomize#97","music/ffxiv/BGM_Ride_Eden03.scd","SE_Bt_Etc_EdenPrimelWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_EdenPrimeBye",0,10,False,True,0,0,0,0,185,"ui/icon/004000/004188.tex",114,100,0,0,60,0,"MountAction#52",True,True,False,False,False,80,80,False,False
235,"ケルベロス",0,"",0,0,1,0,0,"ModelChara#3046",2,"",45,70,70,1,2,"MountCustomize#95","music/ffxiv/BGM_Ride_MYC01.scd","SE_Bt_Etc_CerberusWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_CerberusBye",20,20,False,True,0,0,0,0,186,"ui/icon/004000/004189.tex",79,100,0,0,60,3,"MountAction#0",False,False,False,False,False,80,80,False,False
236,"ビッグシェル",0,"",0,0,1,0,0,"ModelChara#3047",2,"",45,15,15,1,2,"MountCustomize#98","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_FF11CrabWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_FF11CrabBye",20,20,False,True,0,0,0,0,187,"ui/icon/004000/004190.tex",80,100,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False
237,"アレイオン",0,"",0,0,1,0,0,"ModelChara#3099",2,"",45,70,70,1,2,"MountCustomize#99","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_6LeggedHorseWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_6LeggedHorseBye",20,10,False,True,0,0,0,0,188,"ui/icon/004000/004191.tex",204,100,0,0,55,0,"MountAction#0",False,False,False,False,False,80,80,False,False
238,"エメラルドグイベル",0,"",0,0,1,0,0,"ModelChara#3100",2,"",45,15,50,1,2,"MountCustomize#76","music/ffxiv/BGM_Ride_Emerald.scd","SE_Bt_Etc_BanshinryuuWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_BanshinryuuBye",20,20,False,True,0,0,0,0,189,"ui/icon/004000/004192.tex",214,100,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False
239,"プロトマグナローダー",0,"",0,0,1,0,0,"ModelChara#3101",2,"",45,15,15,1,2,"MountCustomize#71","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_MagunarodersWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MagunarodersBye",20,10,False,True,0,0,0,0,190,"ui/icon/004000/004193.tex",4,100,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False
240,"チョコロポックル",0,"",0,0,1,0,0,"ModelChara#3102",2,"",45,15,70,1,2,"MountCustomize#54","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_MarimokunWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_MarimokunBye",20,10,False,True,0,0,0,0,191,"ui/icon/004000/004194.tex",58,120,0,0,40,0,"MountAction#0",False,False,False,False,False,0,0,False,False
241,"ガブリエルIII号機",0,"",0,0,1,0,0,"ModelChara#3103",2,"",45,15,15,1,2,"MountCustomize#91","music/ffxiv/BGM_Ride_MYC01.scd","SE_Bt_Etc_ZeroGabrielWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_ZeroGabrieBye",0,10,False,False,0,0,0,0,192,"ui/icon/004000/004195.tex",111,100,0,0,60,0,"MountAction#0",True,False,False,False,False,80,80,False,False
242,"アンテロープ・ドゥ",0,"",0,0,1,0,0,"ModelChara#3104",2,"",45,70,70,1,2,"MountCustomize#1","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_YackleFWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_YackleFBye",20,10,False,True,0,0,0,0,203,"ui/icon/004000/004197.tex",82,100,0,0,55,0,"MountAction#0",False,False,False,False,False,80,80,False,False
243,"アンテロープ・スタッグ",0,"",0,0,1,0,0,"ModelChara#3105",2,"",45,70,70,1,2,"MountCustomize#1","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_YackleMWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_YackleMBye",20,10,False,True,0,0,0,0,204,"ui/icon/004000/004198.tex",82,100,0,0,55,0,"MountAction#0",False,False,False,False,False,80,80,False,False
244,"",0,"",0,0,1,0,0,"ModelChara#2",2,"",45,0,15,0,0,"MountCustomize#0","music/ffxiv/BGM_Ride_CommonMonster.scd","SE_Bt_Etc_MadoWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MadoBye",0,10,False,True,0,524289,0,0,-1,,0,77,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False
245,"レンダーバッフェ",0,"",0,0,1,0,0,"ModelChara#3115",2,"",45,15,15,1,2,"MountCustomize#100","music/ffxiv/BGM_Ride_EX3Comp.scd","SE_Bt_Etc_MechDragonWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MechDragonBye",0,10,False,True,0,0,0,0,200,"ui/icon/004000/004199.tex",215,100,0,0,70,1,"MountAction#0",False,False,False,False,False,80,80,False,False
246,"イクリール",0,"",0,0,1,0,0,"ModelChara#3171",2,"",45,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_MYC01.scd","SE_Bt_Etc_Bike12Whistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Bike12Bye",0,10,False,True,0,0,0,0,201,"ui/icon/004000/004200.tex",115,100,0,0,70,1,"MountAction#0",True,False,False,False,False,80,80,False,False
247,"クルーズチェイサー",0,"",0,0,1,0,0,"ModelChara#3172",2,"",45,15,15,1,2,"MountCustomize#102","music/ffxiv/BGM_Ride_Cruise.scd","SE_Bt_Etc_CChaserWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_CChaserBye",0,10,False,True,0,0,0,0,202,"ui/icon/004000/004201.tex",116,100,0,0,70,1,"MountAction#0",True,False,False,False,False,80,80,False,False
248,"コンストラクト06S",0,"",0,0,1,0,0,"ModelChara#3175",2,"",45,15,15,1,2,"MountCustomize#82","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_KoboldGolemWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_KoboldGolemBye",0,10,False,False,0,0,0,0,193,"ui/icon/004000/004196.tex",110,100,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False
249,"ダイヤグイベル",0,"",0,0,1,0,0,"ModelChara#3235",2,"",45,15,50,1,2,"MountCustomize#76","music/ffxiv/BGM_Ride_Dia.scd","SE_Bt_Etc_BanshinryuuWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_BanshinryuuBye",20,20,False,True,0,0,0,0,194,"ui/icon/004000/004209.tex",214,100,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False
250,"ポーラーベアー",0,"",0,0,1,0,0,"ModelChara#3236",2,"",45,15,70,1,2,"MountCustomize#9","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_XmasKumaWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_XmasKumaBye",20,10,False,True,0,0,0,0,195,"ui/icon/004000/004210.tex",55,65,12,3,70,0,"MountAction#53",False,True,False,False,False,0,0,False,False
251,"",0,"",0,0,1,0,0,"ModelChara#1059",2,"",45,0,15,0,0,"MountCustomize#0","music/ffxiv/BGM_Ride_CommonMonster.scd","SE_Bt_Etc_MadoWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MadoBye",0,10,False,True,0,65537,0,0,-1,,0,77,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False
252,"オオナマキン御輿",0,"",0,0,1,0,0,"ModelChara#3237",2,"",45,15,15,1,2,"MountCustomize#70","music/ffxiv/BGM_Ride_Mikoshi.scd","SE_Bt_Etc_NamazuoWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_NamazuoBye",20,10,False,False,0,0,0,0,196,"ui/icon/004000/004211.tex",105,100,0,0,50,0,"MountAction#41",False,True,False,False,False,0,0,False,False
253,"金蛇様の壺",0,"",0,0,1,0,0,"ModelChara#3238",2,"",45,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_Golden.scd","SE_Bt_Etc_TsuchinokoWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_TsuchinokoBye",0,10,False,True,0,0,0,0,197,"ui/icon/004000/004212.tex",74,100,0,0,60,0,"MountAction#49",True,True,False,False,False,80,80,False,False
254,"マジックカード",0,"",0,0,1,0,0,"ModelChara#3239",2,"",45,15,15,1,2,"MountCustomize#103","music/ffxiv/BGM_Ride_CardComp.scd","SE_Bt_Etc_TTCWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_TTCBye",0,10,False,True,0,0,0,0,198,"ui/icon/004000/004213.tex",117,100,0,0,60,0,"MountAction#0",True,False,False,False,False,80,80,False,False
255,"アイル・マンドラゴラ",0,"",0,0,1,0,0,"ModelChara#3229",2,"",45,15,15,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_MJI.scd","SE_Bt_Etc_Mount_Mandragora_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Mandragora_bye",20,10,False,True,0,0,0,0,238,"ui/icon/004000/004202.tex",99,100,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False
256,"アイル・オニオンプリンス",0,"",0,0,1,0,0,"ModelChara#3230",2,"",45,15,15,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_MJI.scd","SE_Bt_Etc_Mount_Mandragora_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Mandragora_bye",20,10,False,True,0,0,0,0,239,"ui/icon/004000/004203.tex",99,100,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False
