key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
32553,15388,"裁縫","RecipeLevelTable#320","サベネアンカルゼ・オータムドレス",1,"サベネアンカルゼ",3,"赤麻布",1,"パラースナゲット",1,"刺繍糸",1,"",0,"",0,"",0,"",0,"ライトニングクラスター",2,"ウィンドクラスター",2,"RecipeNotebookList#1037",False,50,100,100,100,0,1320,1220,1500,0,"裁縫秘伝書:第5巻",,True,True,True,"","",False,False,0,65535,410
32554,15389,"裁縫","RecipeLevelTable#320","ラザハンカルゼ・オータムシャツ",1,"ラザハンカルゼ",3,"ギュウキレザー",2,"キュプロナゲット",1,"",0,"",0,"",0,"",0,"",0,"ライトニングクラスター",2,"ウィンドクラスター",2,"RecipeNotebookList#1037",False,50,100,100,100,0,1320,1220,1500,0,"裁縫秘伝書:第5巻",,True,True,True,"","",False,False,0,65535,410
32555,10959,"鍛冶","RecipeLevelTable#350","ナイトスチールソード",1,"ナイトスチールインゴット",2,"ロードナイト",1,"豊穣の霊砂",2,"活力の霊水G3",2,"",0,"",0,"",0,"",0,"ファイアクラスター",2,"アースクラスター",2,"RecipeNotebookList#1041",False,50,100,100,100,0,1500,1350,1650,0,"鍛冶秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32556,10962,"鍛冶","RecipeLevelTable#350","ナイトスチールクロー",1,"ナイトスチールインゴット",3,"グレースインゴット",1,"トリフェーン",2,"豊穣の霊砂",3,"剛力の霊水G3",3,"",0,"",0,"",0,"ファイアクラスター",2,"アースクラスター",2,"RecipeNotebookList#1041",False,50,100,100,100,0,1500,1350,1650,0,"鍛冶秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32557,10960,"鍛冶","RecipeLevelTable#350","ナイトスチールバトルアクス",1,"ナイトスチールインゴット",3,"グレースインゴット",1,"ロードナイト",2,"豊穣の霊砂",3,"活力の霊水G3",3,"",0,"",0,"",0,"ファイアクラスター",2,"アースクラスター",2,"RecipeNotebookList#1041",False,50,100,100,100,0,1500,1350,1650,0,"鍛冶秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32558,19086,"木工","RecipeLevelTable#350","ブラックウィロースピア",1,"ブラックウィロー材",3,"ナイトスチールインゴット",1,"アズライト",2,"豊穣の霊砂",3,"剛力の霊水G3",3,"",0,"",0,"",0,"ウィンドクラスター",2,"アイスクラスター",2,"RecipeNotebookList#1040",False,50,100,100,100,0,1500,1350,1650,0,"木工秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32559,19087,"木工","RecipeLevelTable#350","黒柳大弓",1,"ブラックウィロー材",3,"グレースインゴット",1,"マーリドレザー",2,"豊穣の霊砂",3,"眼力の霊水G3",3,"",0,"",0,"",0,"ウィンドクラスター",2,"アイスクラスター",2,"RecipeNotebookList#1040",False,50,100,100,100,0,1500,1350,1650,0,"木工秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32560,10964,"鍛冶","RecipeLevelTable#350","夜鉄短刀",1,"ナイトスチールインゴット",2,"メガテリウムレザー",1,"真麻布",1,"卸し鉄",2,"豊穣の霊砂",3,"眼力の霊水G3",3,"",0,"",0,"ファイアクラスター",2,"アースクラスター",2,"RecipeNotebookList#1041",False,50,100,100,100,0,1500,1350,1650,0,"鍛冶秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32561,10961,"鍛冶","RecipeLevelTable#350","ナイトスチール・グレートソード",1,"ナイトスチールインゴット",3,"グレースインゴット",1,"ロードナイト",2,"豊穣の霊砂",3,"活力の霊水G3",3,"",0,"",0,"",0,"ファイアクラスター",2,"アースクラスター",2,"RecipeNotebookList#1041",False,50,100,100,100,0,1500,1350,1650,0,"鍛冶秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32562,10965,"鍛冶","RecipeLevelTable#350","ナイトスチール・ブランダーバス",1,"ナイトスチールインゴット",3,"グレースインゴット",1,"モリブデンインゴット",2,"黒色火薬",1,"豊穣の霊砂",3,"眼力の霊水G3",3,"",0,"",0,"ファイアクラスター",2,"アースクラスター",2,"RecipeNotebookList#1041",False,50,100,100,100,0,1500,1350,1650,0,"鍛冶秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32563,19088,"木工","RecipeLevelTable#350","ブラックウィローケーン",1,"ブラックウィロー材",3,"グレースインゴット",1,"ダリウムインゴット",1,"インペリアルジェード",2,"豊穣の霊砂",3,"心力の霊水G3",3,"",0,"",0,"ウィンドクラスター",2,"アイスクラスター",2,"RecipeNotebookList#1040",False,50,100,100,100,0,1500,1350,1650,0,"木工秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32564,17167,"彫金","RecipeLevelTable#350","グレースロッド",1,"グレースインゴット",3,"ブラックウィロー材",1,"ロードナイト",2,"豊穣の霊砂",3,"知力の霊水G3",3,"",0,"",0,"",0,"ウィンドクラスター",2,"ファイアクラスター",2,"RecipeNotebookList#1043",False,50,100,100,100,0,1500,1350,1650,0,"彫金秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32565,20496,"錬金","RecipeLevelTable#350","グレースグリモア",1,"グレースインゴット",3,"ナイトスチールインゴット",1,"ロードナイト",2,"パラースエンチャントインク",1,"豊穣の霊砂",3,"知力の霊水G3",3,"",0,"",0,"ウォータークラスター",2,"ライトニングクラスター",2,"RecipeNotebookList#1046",False,50,100,100,100,0,1500,1350,1650,0,"錬成秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32566,20497,"錬金","RecipeLevelTable#350","グレースコーデックス",1,"グレースインゴット",3,"ナイトスチールインゴット",1,"インペリアルジェード",2,"パラースエンチャントインク",1,"豊穣の霊砂",3,"心力の霊水G3",3,"",0,"",0,"ウォータークラスター",2,"ライトニングクラスター",2,"RecipeNotebookList#1046",False,50,100,100,100,0,1500,1350,1650,0,"錬成秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32567,17169,"彫金","RecipeLevelTable#350","グレースプラニスフィア",1,"グレースインゴット",3,"メガテリウムレザー",1,"インペリアルジェード",2,"パラースエンチャントインク",1,"豊穣の霊砂",3,"心力の霊水G3",3,"",0,"",0,"ウィンドクラスター",2,"ファイアクラスター",2,"RecipeNotebookList#1043",False,50,100,100,100,0,1500,1350,1650,0,"彫金秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32568,10963,"鍛冶","RecipeLevelTable#350","夜鉄刀",1,"ナイトスチールインゴット",3,"グレースインゴット",1,"卸し鉄",1,"粘板岩砥石",1,"豊穣の霊砂",3,"剛力の霊水G3",3,"",0,"",0,"ファイアクラスター",2,"アースクラスター",2,"RecipeNotebookList#1041",False,50,100,100,100,0,1500,1350,1650,0,"鍛冶秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32569,17168,"彫金","RecipeLevelTable#350","グレースレイピア",1,"グレースインゴット",3,"ナイトスチールインゴット",1,"ロードナイト",2,"タイガーレザー",1,"豊穣の霊砂",3,"知力の霊水G3",3,"",0,"",0,"ウィンドクラスター",2,"ファイアクラスター",2,"RecipeNotebookList#1043",False,50,100,100,100,0,1500,1350,1650,0,"彫金秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32570,12251,"甲冑","RecipeLevelTable#350","ナイトスチールシールド",1,"ナイトスチールインゴット",2,"ロードナイト",1,"豊穣の霊砂",1,"活力の霊水G3",1,"",0,"",0,"",0,"",0,"アイスクラスター",2,"アースクラスター",2,"RecipeNotebookList#1042",False,50,100,100,100,0,1500,1350,1650,0,"板金秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32571,12252,"甲冑","RecipeLevelTable#350","ナイトスチール・ディフェンダーヘルム",1,"ナイトスチールインゴット",2,"グレースインゴット",1,"モリブデンインゴット",1,"赤麻布",1,"悠久の霊砂",2,"活力の霊水G3",1,"",0,"",0,"アイスクラスター",2,"アースクラスター",2,"RecipeNotebookList#1042",False,50,100,100,100,0,1500,1350,1650,0,"板金秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32572,12254,"甲冑","RecipeLevelTable#350","ナイトスチール・ディフェンダーアーマー",1,"ナイトスチールインゴット",3,"真麻布",1,"玉糸紬",1,"ロードナイト",2,"悠久の霊砂",3,"活力の霊水G3",2,"",0,"",0,"アイスクラスター",2,"アースクラスター",2,"RecipeNotebookList#1042",False,50,100,100,100,0,1500,1350,1650,0,"板金秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32573,12256,"甲冑","RecipeLevelTable#350","ナイトスチール・ディフェンダーガントレット",1,"ナイトスチールインゴット",2,"グレースインゴット",1,"マーリドレザー",1,"豊穣の霊砂",2,"活力の霊水G3",1,"",0,"",0,"",0,"アイスクラスター",2,"アースクラスター",2,"RecipeNotebookList#1042",False,50,100,100,100,0,1500,1350,1650,0,"板金秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32574,15435,"裁縫","RecipeLevelTable#350","トゥルーリネン・ディフェンダースカート",1,"真麻布",3,"メガテリウムレザー",1,"玉糸",1,"深淵の霊砂",3,"活力の霊水G3",2,"",0,"",0,"",0,"ライトニングクラスター",2,"ウィンドクラスター",2,"RecipeNotebookList#1045",False,50,100,100,100,0,1500,1350,1650,0,"裁縫秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32575,12258,"甲冑","RecipeLevelTable#350","ナイトスチール・ディフェンダーサバトン",1,"ナイトスチールインゴット",3,"マーリドレザー",1,"ロードナイト",1,"深淵の霊砂",2,"活力の霊水G3",1,"",0,"",0,"",0,"アイスクラスター",2,"アースクラスター",2,"RecipeNotebookList#1042",False,50,100,100,100,0,1500,1350,1650,0,"板金秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32576,13892,"革細工","RecipeLevelTable#350","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"アースクラスター",2,"ウィンドクラスター",2,"RecipeNotebookList#1044",False,50,100,100,100,0,1500,1350,1650,0,"革細工秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32577,12253,"甲冑","RecipeLevelTable#350","ナイトスチール・スレイヤーヘルム",1,"ナイトスチールインゴット",2,"グレースインゴット",1,"モリブデンインゴット",1,"赤麻布",1,"悠久の霊砂",2,"剛力の霊水G3",1,"",0,"",0,"アイスクラスター",2,"アースクラスター",2,"RecipeNotebookList#1042",False,50,100,100,100,0,1500,1350,1650,0,"板金秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32578,12255,"甲冑","RecipeLevelTable#350","ナイトスチール・スレイヤーメイル",1,"ナイトスチールインゴット",2,"真麻布",2,"マーリドレザー",1,"アズライト",2,"悠久の霊砂",3,"剛力の霊水G3",2,"",0,"",0,"アイスクラスター",2,"アースクラスター",2,"RecipeNotebookList#1042",False,50,100,100,100,0,1500,1350,1650,0,"板金秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32579,12257,"甲冑","RecipeLevelTable#350","ナイトスチール・スレイヤーガントレット",1,"ナイトスチールインゴット",2,"グレースインゴット",1,"マーリドレザー",1,"豊穣の霊砂",2,"剛力の霊水G3",1,"",0,"",0,"",0,"アイスクラスター",2,"アースクラスター",2,"RecipeNotebookList#1042",False,50,100,100,100,0,1500,1350,1650,0,"板金秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32580,15436,"裁縫","RecipeLevelTable#350","トゥルーリネン・スレイヤーブリーチ",1,"真麻布",2,"メガテリウムレザー",2,"玉糸",1,"深淵の霊砂",3,"剛力の霊水G3",2,"",0,"",0,"",0,"ライトニングクラスター",2,"ウィンドクラスター",2,"RecipeNotebookList#1045",False,50,100,100,100,0,1500,1350,1650,0,"裁縫秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32581,12259,"甲冑","RecipeLevelTable#350","ナイトスチール・スレイヤーグリーヴ",1,"ナイトスチールインゴット",3,"マーリドレザー",1,"アズライト",1,"深淵の霊砂",2,"剛力の霊水G3",1,"",0,"",0,"",0,"アイスクラスター",2,"アースクラスター",2,"RecipeNotebookList#1042",False,50,100,100,100,0,1500,1350,1650,0,"板金秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32582,13893,"革細工","RecipeLevelTable#350","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"アースクラスター",2,"ウィンドクラスター",2,"RecipeNotebookList#1044",False,50,100,100,100,0,1500,1350,1650,0,"革細工秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32583,17171,"彫金","RecipeLevelTable#350","グレース・ストライカーハーフマスク",1,"グレースインゴット",3,"インペリアルジェード",1,"悠久の霊砂",2,"剛力の霊水G3",1,"",0,"",0,"",0,"",0,"ウィンドクラスター",2,"ファイアクラスター",2,"RecipeNotebookList#1043",False,50,100,100,100,0,1500,1350,1650,0,"彫金秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32584,15423,"裁縫","RecipeLevelTable#350","トゥルーリネン・ストライカーコート",1,"真麻布",2,"メガテリウムレザー",2,"ダリウムインゴット",1,"アズライト",2,"悠久の霊砂",3,"剛力の霊水G3",2,"",0,"",0,"ライトニングクラスター",2,"ウィンドクラスター",2,"RecipeNotebookList#1045",False,50,100,100,100,0,1500,1350,1650,0,"裁縫秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32585,15432,"裁縫","RecipeLevelTable#350","トゥルーリネン・ストライカーハーフグローブ",1,"真麻布",2,"グレースインゴット",1,"パラースナゲット",1,"豊穣の霊砂",2,"剛力の霊水G3",1,"",0,"",0,"",0,"ライトニングクラスター",2,"ウィンドクラスター",2,"RecipeNotebookList#1045",False,50,100,100,100,0,1500,1350,1650,0,"裁縫秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32586,15437,"裁縫","RecipeLevelTable#350","トゥルーリネン・ストライカートラウザー",1,"真麻布",2,"メガテリウムレザー",2,"パラースナゲット",1,"深淵の霊砂",3,"剛力の霊水G3",2,"",0,"",0,"",0,"ライトニングクラスター",2,"ウィンドクラスター",2,"RecipeNotebookList#1045",False,50,100,100,100,0,1500,1350,1650,0,"裁縫秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32587,13881,"革細工","RecipeLevelTable#350","メガテリウム・ストライカーブーツ",1,"メガテリウムレザー",2,"真麻布",1,"玉糸",1,"深淵の霊砂",2,"剛力の霊水G3",1,"",0,"",0,"",0,"アースクラスター",2,"ウィンドクラスター",2,"RecipeNotebookList#1044",False,50,100,100,100,0,1500,1350,1650,0,"革細工秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32588,13894,"革細工","RecipeLevelTable#350","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"アースクラスター",2,"ウィンドクラスター",2,"RecipeNotebookList#1044",False,50,100,100,100,0,1500,1350,1650,0,"革細工秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32589,15418,"裁縫","RecipeLevelTable#350","トゥルーリネン・レンジャーキャップ",1,"真麻布",2,"グレースインゴット",1,"トリフェーン",1,"悠久の霊砂",2,"眼力の霊水G3",1,"",0,"",0,"",0,"ライトニングクラスター",2,"ウィンドクラスター",2,"RecipeNotebookList#1045",False,50,100,100,100,0,1500,1350,1650,0,"裁縫秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32590,15425,"裁縫","RecipeLevelTable#350","トゥルーリネン・レンジャージャケット",1,"真麻布",3,"グレースインゴット",1,"マーリドレザー",1,"トリフェーン",2,"悠久の霊砂",3,"眼力の霊水G3",2,"",0,"",0,"ライトニングクラスター",2,"ウィンドクラスター",2,"RecipeNotebookList#1045",False,50,100,100,100,0,1500,1350,1650,0,"裁縫秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32591,13878,"革細工","RecipeLevelTable#350","メガテリウム・レンジャーグローブ",1,"メガテリウムレザー",2,"グレースインゴット",1,"玉糸紬",1,"豊穣の霊砂",2,"眼力の霊水G3",1,"",0,"",0,"",0,"アースクラスター",2,"ウィンドクラスター",2,"RecipeNotebookList#1044",False,50,100,100,100,0,1500,1350,1650,0,"革細工秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32592,15439,"裁縫","RecipeLevelTable#350","トゥルーリネン・レンジャーブリーチ",1,"真麻布",2,"メガテリウムレザー",2,"パラースナゲット",1,"トリフェーン",1,"深淵の霊砂",3,"眼力の霊水G3",2,"",0,"",0,"ライトニングクラスター",2,"ウィンドクラスター",2,"RecipeNotebookList#1045",False,50,100,100,100,0,1500,1350,1650,0,"裁縫秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32593,13883,"革細工","RecipeLevelTable#350","メガテリウム・レンジャーブーツ",1,"メガテリウムレザー",2,"グレースインゴット",1,"玉糸",1,"深淵の霊砂",2,"眼力の霊水G3",1,"",0,"",0,"",0,"アースクラスター",2,"ウィンドクラスター",2,"RecipeNotebookList#1044",False,50,100,100,100,0,1500,1350,1650,0,"革細工秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32594,13896,"革細工","RecipeLevelTable#350","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"アースクラスター",2,"ウィンドクラスター",2,"RecipeNotebookList#1044",False,50,100,100,100,0,1500,1350,1650,0,"革細工秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32595,15417,"裁縫","RecipeLevelTable#350","トゥルーリネン・スカウトキャップ",1,"真麻布",2,"グレースインゴット",1,"ロードナイト",1,"悠久の霊砂",2,"眼力の霊水G3",1,"",0,"",0,"",0,"ライトニングクラスター",2,"ウィンドクラスター",2,"RecipeNotebookList#1045",False,50,100,100,100,0,1500,1350,1650,0,"裁縫秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32596,15424,"裁縫","RecipeLevelTable#350","トゥルーリネン・スカウトジャケット",1,"真麻布",3,"グレースインゴット",1,"マーリドレザー",1,"ロードナイト",2,"悠久の霊砂",3,"眼力の霊水G3",2,"",0,"",0,"ライトニングクラスター",2,"ウィンドクラスター",2,"RecipeNotebookList#1045",False,50,100,100,100,0,1500,1350,1650,0,"裁縫秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32597,13877,"革細工","RecipeLevelTable#350","メガテリウム・スカウトグローブ",1,"メガテリウムレザー",2,"グレースインゴット",1,"玉糸紬",1,"豊穣の霊砂",2,"眼力の霊水G3",1,"",0,"",0,"",0,"アースクラスター",2,"ウィンドクラスター",2,"RecipeNotebookList#1044",False,50,100,100,100,0,1500,1350,1650,0,"革細工秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32598,15438,"裁縫","RecipeLevelTable#350","トゥルーリネン・スカウトブリーチ",1,"真麻布",2,"メガテリウムレザー",2,"パラースナゲット",1,"ロードナイト",1,"深淵の霊砂",3,"眼力の霊水G3",2,"",0,"",0,"ライトニングクラスター",2,"ウィンドクラスター",2,"RecipeNotebookList#1045",False,50,100,100,100,0,1500,1350,1650,0,"裁縫秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32599,13882,"革細工","RecipeLevelTable#350","メガテリウム・スカウトサイブーツ",1,"メガテリウムレザー",2,"ナイトスチールインゴット",1,"玉糸",1,"深淵の霊砂",2,"眼力の霊水G3",1,"",0,"",0,"",0,"アースクラスター",2,"ウィンドクラスター",2,"RecipeNotebookList#1044",False,50,100,100,100,0,1500,1350,1650,0,"革細工秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32600,13895,"革細工","RecipeLevelTable#350","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"アースクラスター",2,"ウィンドクラスター",2,"RecipeNotebookList#1044",False,50,100,100,100,0,1500,1350,1650,0,"革細工秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32601,15420,"裁縫","RecipeLevelTable#350","トゥルーリネン・ヒーラーハット",1,"真麻布",2,"メガテリウムレザー",1,"インペリアルジェード",1,"悠久の霊砂",2,"心力の霊水G3",1,"",0,"",0,"",0,"ライトニングクラスター",2,"ウィンドクラスター",2,"RecipeNotebookList#1045",False,50,100,100,100,0,1500,1350,1650,0,"裁縫秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32602,15427,"裁縫","RecipeLevelTable#350","トゥルーリネン・ヒーラーローブ",1,"真麻布",3,"メガテリウムレザー",1,"ダリウムナゲット",1,"インペリアルジェード",2,"悠久の霊砂",3,"心力の霊水G3",2,"",0,"",0,"ライトニングクラスター",2,"ウィンドクラスター",2,"RecipeNotebookList#1045",False,50,100,100,100,0,1500,1350,1650,0,"裁縫秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32603,15434,"裁縫","RecipeLevelTable#350","トゥルーリネン・ヒーラーグローブ",1,"真麻布",2,"メガテリウムレザー",1,"インペリアルジェード",1,"豊穣の霊砂",2,"心力の霊水G3",1,"",0,"",0,"",0,"ライトニングクラスター",2,"ウィンドクラスター",2,"RecipeNotebookList#1045",False,50,100,100,100,0,1500,1350,1650,0,"裁縫秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32604,15441,"裁縫","RecipeLevelTable#350","トゥルーリネン・ヒーラーブリーチ",1,"真麻布",2,"メガテリウムレザー",2,"玉糸",1,"インペリアルジェード",1,"深淵の霊砂",3,"心力の霊水G3",2,"",0,"",0,"ライトニングクラスター",2,"ウィンドクラスター",2,"RecipeNotebookList#1045",False,50,100,100,100,0,1500,1350,1650,0,"裁縫秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32605,13885,"革細工","RecipeLevelTable#350","メガテリウム・ヒーラーブーツ",1,"メガテリウムレザー",2,"ナイトスチールインゴット",1,"インペリアルジェード",1,"深淵の霊砂",2,"心力の霊水G3",1,"",0,"",0,"",0,"アースクラスター",2,"ウィンドクラスター",2,"RecipeNotebookList#1044",False,50,100,100,100,0,1500,1350,1650,0,"革細工秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32606,13898,"革細工","RecipeLevelTable#350","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"アースクラスター",2,"ウィンドクラスター",2,"RecipeNotebookList#1044",False,50,100,100,100,0,1500,1350,1650,0,"革細工秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32607,15419,"裁縫","RecipeLevelTable#350","トゥルーリネン・キャスターハット",1,"真麻布",2,"メガテリウムレザー",1,"ロードナイト",1,"悠久の霊砂",2,"知力の霊水G3",1,"",0,"",0,"",0,"ライトニングクラスター",2,"ウィンドクラスター",2,"RecipeNotebookList#1045",False,50,100,100,100,0,1500,1350,1650,0,"裁縫秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32608,15426,"裁縫","RecipeLevelTable#350","トゥルーリネン・キャスターローブ",1,"真麻布",3,"メガテリウムレザー",1,"キュプロナゲット",1,"ロードナイト",2,"悠久の霊砂",3,"知力の霊水G3",2,"",0,"",0,"ライトニングクラスター",2,"ウィンドクラスター",2,"RecipeNotebookList#1045",False,50,100,100,100,0,1500,1350,1650,0,"裁縫秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32609,15433,"裁縫","RecipeLevelTable#350","トゥルーリネン・キャスターグローブ",1,"真麻布",2,"メガテリウムレザー",1,"ロードナイト",1,"豊穣の霊砂",2,"知力の霊水G3",1,"",0,"",0,"",0,"ライトニングクラスター",2,"ウィンドクラスター",2,"RecipeNotebookList#1045",False,50,100,100,100,0,1500,1350,1650,0,"裁縫秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32610,15440,"裁縫","RecipeLevelTable#350","トゥルーリネン・キャスターブリーチ",1,"真麻布",2,"メガテリウムレザー",2,"玉糸",1,"ロードナイト",1,"深淵の霊砂",3,"知力の霊水G3",2,"",0,"",0,"ライトニングクラスター",2,"ウィンドクラスター",2,"RecipeNotebookList#1045",False,50,100,100,100,0,1500,1350,1650,0,"裁縫秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32611,13884,"革細工","RecipeLevelTable#350","メガテリウム・キャスターブーツ",1,"メガテリウムレザー",2,"グレースインゴット",1,"ロードナイト",1,"深淵の霊砂",2,"知力の霊水G3",1,"",0,"",0,"",0,"アースクラスター",2,"ウィンドクラスター",2,"RecipeNotebookList#1044",False,50,100,100,100,0,1500,1350,1650,0,"革細工秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32612,13897,"革細工","RecipeLevelTable#350","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"アースクラスター",2,"ウィンドクラスター",2,"RecipeNotebookList#1044",False,50,100,100,100,0,1500,1350,1650,0,"革細工秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32613,17172,"彫金","RecipeLevelTable#350","グレースディフェンダーイヤリング",1,"グレースインゴット",2,"オパール",1,"悠久の霊砂",1,"活力の霊水G3",1,"",0,"",0,"",0,"",0,"ウィンドクラスター",2,"ファイアクラスター",2,"RecipeNotebookList#1043",False,50,100,100,100,0,1500,1350,1650,0,"彫金秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32614,17173,"彫金","RecipeLevelTable#350","グレースアタッカーイヤリング",1,"グレースインゴット",2,"オパール",1,"悠久の霊砂",1,"剛力の霊水G3",1,"",0,"",0,"",0,"",0,"ウィンドクラスター",2,"ファイアクラスター",2,"RecipeNotebookList#1043",False,50,100,100,100,0,1500,1350,1650,0,"彫金秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32615,17174,"彫金","RecipeLevelTable#350","グレースレンジャーイヤリング",1,"グレースインゴット",2,"オパール",1,"悠久の霊砂",1,"眼力の霊水G3",1,"",0,"",0,"",0,"",0,"ウィンドクラスター",2,"ファイアクラスター",2,"RecipeNotebookList#1043",False,50,100,100,100,0,1500,1350,1650,0,"彫金秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32616,17176,"彫金","RecipeLevelTable#350","グレースヒーラーイヤリング",1,"グレースインゴット",2,"オパール",1,"悠久の霊砂",1,"心力の霊水G3",1,"",0,"",0,"",0,"",0,"ウィンドクラスター",2,"ファイアクラスター",2,"RecipeNotebookList#1043",False,50,100,100,100,0,1500,1350,1650,0,"彫金秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32617,17175,"彫金","RecipeLevelTable#350","グレースキャスターイヤリング",1,"グレースインゴット",2,"オパール",1,"悠久の霊砂",1,"知力の霊水G3",1,"",0,"",0,"",0,"",0,"ウィンドクラスター",2,"ファイアクラスター",2,"RecipeNotebookList#1043",False,50,100,100,100,0,1500,1350,1650,0,"彫金秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32618,19093,"木工","RecipeLevelTable#350","ブラックウィロー・ディフェンダーネックレス",1,"ブラックウィロー材",2,"パラースナゲット",1,"悠久の霊砂",1,"活力の霊水G3",1,"",0,"",0,"",0,"",0,"ウィンドクラスター",2,"アイスクラスター",2,"RecipeNotebookList#1040",False,50,100,100,100,0,1500,1350,1650,0,"木工秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
32619,19094,"木工","RecipeLevelTable#350","ブラックウィロー・アタッカーネックレス",1,"ブラックウィロー材",2,"パラースナゲット",1,"悠久の霊砂",1,"剛力の霊水G3",1,"",0,"",0,"",0,"",0,"ウィンドクラスター",2,"アイスクラスター",2,"RecipeNotebookList#1040",False,50,100,100,100,0,1500,1350,1650,0,"木工秘伝書:第6巻",,True,True,True,"","",False,False,0,65535,420
