key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
10046,,"Battalion#0","LinkRace#0",0,1.19,"ModelChara#2382","BNpcCustomize#0","NpcEquip#1692",0,0,False,,"BNpcParts#0",False,False,False,True,False,0,0,0
10047,,"Battalion#0","LinkRace#0",0,2,"ModelChara#24","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",False,False,False,True,False,0,0,0
10048,,"Battalion#4","LinkRace#0",1,1.5,"ModelChara#2470","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
10049,,"Battalion#4","LinkRace#0",1,1,"ModelChara#2470","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
10050,,"Battalion#4","LinkRace#0",1,2,"ModelChara#2521","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
10051,,"Battalion#4","LinkRace#0",1,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
10052,,"Battalion#4","LinkRace#0",1,1.25,"ModelChara#1798","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
10053,,"Battalion#4","LinkRace#0",1,2,"ModelChara#1498","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
10054,,"Battalion#4","LinkRace#0",1,2,"ModelChara#1846","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
10055,,"Battalion#0","LinkRace#0",1,1.8,"ModelChara#2172","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
10056,,"Battalion#4","LinkRace#0",1,1,"ModelChara#182","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
10057,,"Battalion#4","LinkRace#0",1,1,"ModelChara#182","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
10058,,"Battalion#4","LinkRace#0",1,1.5,"ModelChara#773","BNpcCustomize#0","NpcEquip#823",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
10059,,"Battalion#4","LinkRace#0",1,2.5,"ModelChara#773","BNpcCustomize#0","NpcEquip#1698",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
10060,,"Battalion#0","LinkRace#0",0,1,"ModelChara#2172","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
10061,,"Battalion#0","LinkRace#0",0,0,"ModelChara#0","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",False,False,False,False,False,0,0,0
10062,,"Battalion#4","LinkRace#0",0,2,"ModelChara#2128","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,True,False,0,0,0
10063,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2737","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10064,,"Battalion#0","LinkRace#0",1,1.8,"ModelChara#2172","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
10065,,"Battalion#0","LinkRace#0",1,1.8,"ModelChara#2172","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
10066,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#516","NpcEquip#1712",7658,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10067,,"Battalion#0","LinkRace#0",0,0.97,"ModelChara#0","BNpcCustomize#646","NpcEquip#1713",7659,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10068,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#873","NpcEquip#1714",7660,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10069,,"Battalion#0","LinkRace#0",0,0.84,"ModelChara#2720","BNpcCustomize#874","NpcEquip#1715",7661,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10070,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#652","NpcEquip#1716",7662,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10071,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#526","NpcEquip#1717",7663,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10072,,"Battalion#0","LinkRace#0",0,0.84,"ModelChara#2720","BNpcCustomize#875","NpcEquip#1715",7661,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10073,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#876","NpcEquip#1718",7665,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10074,,"Battalion#0","LinkRace#0",0,1,"ModelChara#2610","BNpcCustomize#877","NpcEquip#1719",7664,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10075,,"Battalion#0","LinkRace#0",0,1,"ModelChara#2610","BNpcCustomize#877","NpcEquip#1720",7664,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10076,,"Battalion#0","LinkRace#0",0,1,"ModelChara#2610","BNpcCustomize#877","NpcEquip#1721",7664,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10077,,"Battalion#4","LinkRace#0",1,1.5,"ModelChara#1041","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
10078,,"Battalion#4","LinkRace#0",1,0.7,"ModelChara#1474","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
10079,,"Battalion#4","LinkRace#0",0,3,"ModelChara#1913","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
10080,,"Battalion#4","LinkRace#0",0,3,"ModelChara#1914","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
10081,,"Battalion#4","LinkRace#0",1,2.3,"ModelChara#1749","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
10082,,"Battalion#4","LinkRace#0",1,2.4,"ModelChara#1530","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
10083,,"Battalion#4","LinkRace#0",1,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,True,False,0,0,0
10084,,"Battalion#4","LinkRace#0",1,1,"ModelChara#1957","BNpcCustomize#0","NpcEquip#0",0,1,False,,"BNpcParts#0",True,False,False,True,False,0,0,0
10085,,"Battalion#4","LinkRace#0",1,1,"ModelChara#2502","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
10086,,"Battalion#4","LinkRace#0",1,2.7,"ModelChara#16","BNpcCustomize#0","NpcEquip#364",3425,0,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
10087,,"Battalion#4","LinkRace#0",1,2,"ModelChara#16","BNpcCustomize#0","NpcEquip#771",0,0,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
10088,,"Battalion#4","LinkRace#0",1,1,"ModelChara#635","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",False,False,False,True,False,0,0,0
10089,,"Battalion#4","LinkRace#0",1,2.5,"ModelChara#764","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",False,False,False,True,False,0,0,0
10090,,"Battalion#4","LinkRace#0",1,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
10091,,"Battalion#4","LinkRace#0",1,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
10092,,"Battalion#4","LinkRace#0",1,0.6,"ModelChara#2624","BNpcCustomize#0","NpcEquip#0",0,16,False,,"BNpcParts#0",True,False,False,True,False,0,0,0
10093,,"Battalion#4","LinkRace#0",1,0.6,"ModelChara#2624","BNpcCustomize#0","NpcEquip#0",0,16,False,,"BNpcParts#0",True,False,False,True,False,0,0,0
10094,,"Battalion#4","LinkRace#0",1,0.6,"ModelChara#2624","BNpcCustomize#0","NpcEquip#0",0,16,False,,"BNpcParts#0",True,False,False,True,False,0,0,0
10095,,"Battalion#4","LinkRace#0",1,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
10096,,"Battalion#4","LinkRace#0",1,1.5,"ModelChara#597","BNpcCustomize#81","NpcEquip#734",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
10097,,"Battalion#4","LinkRace#0",1,1.8,"ModelChara#862","BNpcCustomize#0","NpcEquip#835",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
10098,,"Battalion#4","LinkRace#0",1,1.8,"ModelChara#548","BNpcCustomize#448","NpcEquip#896",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
10099,,"Battalion#4","LinkRace#0",1,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
10100,,"Battalion#4","LinkRace#0",1,1.1,"ModelChara#1623","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
10101,,"Battalion#4","LinkRace#0",1,1.5,"ModelChara#2281","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
10102,,"Battalion#4","LinkRace#0",1,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
10103,,"Battalion#4","LinkRace#0",0,2.7,"ModelChara#2187","BNpcCustomize#0","NpcEquip#1665",0,17,False,,"BNpcParts#0",False,True,False,True,False,0,0,0
10104,,"Battalion#4","LinkRace#0",0,2,"ModelChara#848","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
10105,,"Battalion#4","LinkRace#0",0,1.1,"ModelChara#2317","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",False,False,False,True,False,0,0,0
10106,,"Battalion#4","LinkRace#0",1,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",False,False,False,True,False,0,0,0
10107,,"Battalion#4","LinkRace#0",1,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",False,False,False,True,False,0,0,0
10108,,"Battalion#0","LinkRace#0",0,2,"ModelChara#273","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
10109,,"Battalion#4","LinkRace#0",1,1,"ModelChara#2424","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",False,False,False,True,False,0,0,0
10110,,"Battalion#4","LinkRace#0",1,1,"ModelChara#2424","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",False,False,False,True,False,0,0,0
10111,,"Battalion#4","LinkRace#0",1,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
10112,,"Battalion#4","LinkRace#0",1,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
10113,,"Battalion#4","LinkRace#0",1,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
10114,,"Battalion#4","LinkRace#0",1,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
10115,,"Battalion#4","LinkRace#0",1,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,True,False,0,0,0
10116,,"Battalion#4","LinkRace#0",1,2.7,"ModelChara#16","BNpcCustomize#0","NpcEquip#364",3425,0,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
10117,,"Battalion#4","LinkRace#0",1,2.7,"ModelChara#16","BNpcCustomize#0","NpcEquip#364",3425,0,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
10118,,"Battalion#4","LinkRace#0",0,1.3,"ModelChara#2234","BNpcCustomize#0","NpcEquip#0",0,17,False,,"BNpcParts#0",False,True,False,True,False,0,0,0
10119,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#2235","BNpcCustomize#0","NpcEquip#0",0,17,False,,"BNpcParts#0",False,True,False,True,False,0,0,0
10120,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2145","BNpcCustomize#0","NpcEquip#0",0,17,False,,"BNpcParts#0",False,True,False,True,False,0,0,0
10121,,"Battalion#4","LinkRace#0",1,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,16,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
10122,,"Battalion#4","LinkRace#0",6,4,"ModelChara#2611","BNpcCustomize#0","NpcEquip#1739",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10123,,"Battalion#4","LinkRace#0",6,1.5,"ModelChara#2632","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10124,,"Battalion#4","LinkRace#0",2,1.4,"ModelChara#2434","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10125,,"Battalion#4","LinkRace#0",0,1,"ModelChara#1006","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0,0
10126,,"Battalion#4","LinkRace#0",0,1,"ModelChara#385","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0,0
10127,,"Battalion#4","LinkRace#0",0,1,"ModelChara#382","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0,0
10128,,"Battalion#4","LinkRace#0",0,4,"ModelChara#100","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10129,,"Battalion#4","LinkRace#0",0,2,"ModelChara#359","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10130,,"Battalion#4","LinkRace#0",0,2,"ModelChara#126","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10131,,"Battalion#4","LinkRace#0",0,4,"ModelChara#142","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10132,,"Battalion#4","LinkRace#0",0,1.8,"ModelChara#151","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10133,,"Battalion#4","LinkRace#0",0,2.8,"ModelChara#213","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10134,,"Battalion#4","LinkRace#0",3,1.4,"ModelChara#2578","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",False,True,True,True,False,0,0,0
10135,,"Battalion#4","LinkRace#0",3,2,"ModelChara#2580","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",False,True,True,True,False,0,0,0
10136,,"Battalion#4","LinkRace#0",3,1.5,"ModelChara#2577","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10137,,"Battalion#4","LinkRace#0",3,0.7,"ModelChara#2640","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10138,,"Battalion#4","LinkRace#0",3,0.9,"ModelChara#2637","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10139,,"Battalion#4","LinkRace#0",3,1.4,"ModelChara#1619","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10140,,"Battalion#4","LinkRace#0",3,1.2,"ModelChara#1577","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10141,,"Battalion#4","LinkRace#0",3,2,"ModelChara#2275","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10142,,"Battalion#4","LinkRace#0",3,1.1,"ModelChara#2185","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10143,,"Battalion#4","LinkRace#0",3,1.15,"ModelChara#378","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",False,True,True,True,False,0,0,0
10144,,"Battalion#4","LinkRace#0",3,4.2,"ModelChara#795","BNpcCustomize#0","NpcEquip#893",0,0,False,,"BNpcParts#0",False,True,True,True,False,0,0,0
10145,,"Battalion#4","LinkRace#0",3,2,"ModelChara#397","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",False,True,True,True,False,0,0,0
10146,,"Battalion#4","LinkRace#0",3,1.2,"ModelChara#162","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",False,True,True,True,False,0,0,0
10147,,"Battalion#4","LinkRace#0",3,1.35,"ModelChara#1574","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10148,,"Battalion#4","LinkRace#0",3,1.5,"ModelChara#1006","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",False,True,True,True,False,0,0,0
10149,,"Battalion#4","LinkRace#0",3,1.1,"ModelChara#1076","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10150,,"Battalion#4","LinkRace#0",3,0.8,"ModelChara#2087","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10151,,"Battalion#4","LinkRace#0",3,1.1,"ModelChara#1439","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10152,,"Battalion#4","LinkRace#0",0,2.5,"ModelChara#2713","BNpcCustomize#915","NpcEquip#1751",13057,0,False,,"BNpcParts#0",False,False,False,True,False,0,0,0
10153,,"Battalion#4","LinkRace#0",0,1.8,"ModelChara#2592","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",False,False,False,True,False,0,0,0
10154,,"Battalion#4","LinkRace#0",3,3.8,"ModelChara#2736","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",False,False,False,True,False,0,0,0
10155,,"Battalion#4","LinkRace#0",6,1.9,"ModelChara#2571","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10156,,"Battalion#4","LinkRace#0",6,1.9,"ModelChara#2572","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",False,True,True,True,False,0,0,0
10157,,"Battalion#4","LinkRace#0",1,1.7,"ModelChara#2585","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10158,,"Battalion#4","LinkRace#0",0,2.5,"ModelChara#2765","BNpcCustomize#915","NpcEquip#1930",13057,0,False,,"BNpcParts#0",False,True,True,True,False,0,0,0
10159,,"Battalion#4","LinkRace#0",6,2.2,"ModelChara#2532","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10160,,"Battalion#4","LinkRace#0",6,0.8,"ModelChara#2522","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10161,,"Battalion#4","LinkRace#0",2,1.17,"ModelChara#2435","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10162,,"Battalion#4","LinkRace#0",1,1,"ModelChara#478","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",False,False,False,True,False,0,0,0
10163,,"Battalion#4","LinkRace#0",0,1.3,"ModelChara#1720","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#854105","BNpcParts#0",True,True,True,True,False,0,0,0
10164,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#41","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10165,,"Battalion#0","LinkRace#0",0,0,"ModelChara#0","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",False,False,False,False,False,0,0,0
10166,,"Battalion#4","LinkRace#0",6,1.8,"ModelChara#2592","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10167,,"Battalion#4","LinkRace#0",0,2.5,"ModelChara#2765","BNpcCustomize#915","NpcEquip#1930",13057,0,False,,"BNpcParts#0",False,True,False,True,False,0,0,0
10168,,"Battalion#4","LinkRace#0",6,6,"ModelChara#2531","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10169,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#2577","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10170,,"Battalion#4","LinkRace#0",0,2,"ModelChara#2580","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10171,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#1006","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10172,,"Battalion#4","LinkRace#0",0,1.35,"ModelChara#1574","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10173,,"Battalion#4","LinkRace#0",0,2,"ModelChara#397","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10174,,"Battalion#4","LinkRace#0",0,1.1,"ModelChara#1076","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10175,,"Battalion#4","LinkRace#0",0,1.2,"ModelChara#162","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10176,,"Battalion#4","LinkRace#0",0,1,"ModelChara#97","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10177,,"Battalion#4","LinkRace#0",2,3.8,"ModelChara#2735","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0,0
10178,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#673","NpcEquip#175",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10179,,"Battalion#4","LinkRace#0",0,7,"ModelChara#2641","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,True,False,0,0,0
10180,,"Battalion#0","LinkRace#0",0,1.05,"ModelChara#955","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10181,,"Battalion#4","LinkRace#0",0,2.5,"ModelChara#364","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10182,,"Battalion#4","LinkRace#0",1,3.5,"ModelChara#1681","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10183,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2449","BNpcCustomize#0","NpcEquip#0",0,3,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10184,,"Battalion#0","LinkRace#0",0,1.5,"ModelChara#413","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,True,True,False,0,0,0
10185,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#2734","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",False,False,False,True,False,0,0,0
10186,,"Battalion#4","LinkRace#0",6,1.3,"ModelChara#2613","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10187,,"Battalion#4","LinkRace#0",0,0.5,"ModelChara#1197","BNpcCustomize#0","NpcEquip#0",0,2,False,,"BNpcParts#0",False,True,False,True,False,0,0,0
10188,,"Battalion#4","LinkRace#0",6,0.9375,"ModelChara#2671","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0,0
10189,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2317","BNpcCustomize#0","NpcEquip#0",0,2,False,,"BNpcParts#0",False,True,False,True,False,0,0,0
10190,,"Battalion#4","LinkRace#0",2,1.25,"ModelChara#2570","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10191,,"Battalion#4","LinkRace#0",2,1.25,"ModelChara#2570","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10192,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2705","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",False,True,False,True,False,0,0,0
10193,,"Battalion#4","LinkRace#0",6,2,"ModelChara#342","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10194,,"Battalion#4","LinkRace#0",0,1.25,"ModelChara#341","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10195,,"Battalion#0","LinkRace#0",0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,True,False,0,0,0
10196,,"Battalion#4","LinkRace#0",3,2,"ModelChara#2534","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10197,,"Battalion#4","LinkRace#0",3,0.5,"ModelChara#1482","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10198,,"Battalion#4","LinkRace#0",3,0.5,"ModelChara#1483","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10199,,"Battalion#4","LinkRace#0",3,0.5,"ModelChara#1314","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10200,,"Battalion#4","LinkRace#0",3,2.5,"ModelChara#2587","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10201,,"Battalion#4","LinkRace#0",3,1.2,"ModelChara#2574","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10202,,"Battalion#4","LinkRace#0",3,0.6,"ModelChara#1867","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
10203,,"Battalion#4","LinkRace#0",3,1.5,"ModelChara#2525","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
