key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
2032461,0,0," 優良な市民たらしめるもの",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595587,595588,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032462,0,0," 言論の自由",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595589,595590,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032463,0,0,"創造機関 アナイダアカデミア",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595593,595594,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032464,0,0,,"光をもたらす者",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,595597,595598,595599,595600,0,0,0,0,0,0,0,0,0,0,0,0
2032465,0,0,,"光をもたらす者",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,595602,595603,595604,595605,0,0,0,0,0,0,0,0,0,0,0,0
2032466,0,0,,"光をもたらす者",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,595606,595607,595608,595609,0,0,0,0,0,0,0,0,0,0,0,0
2032467,0,0,,"光をもたらす者",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,595612,595613,595614,595615,0,0,0,0,0,0,0,0,0,0,0,0
2032468,0,0,,"光をもたらす者",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,595620,595621,595622,595623,0,0,0,0,0,0,0,0,0,0,0,0
2032469,0,0,,"光をもたらす者",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,595624,595625,595626,595627,0,0,0,0,0,0,0,0,0,0,0,0
2032470,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032471,0,0,"いらないもの",,"光をもたらす者",,"ベーク＝ラグの見立て",,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,595635,595636,595637,595638,595639,596629,0,0,0,0,0,0,0,0,0,0
2032472,0,0,"いらないもの",,"光をもたらす者",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,595641,595642,595643,595644,595645,0,0,0,0,0,0,0,0,0,0,0
2032473,0,0,"いらないもの",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,595646,595647,595648,0,0,0,0,0,0,0,0,0,0,0,0,0
2032474,0,0,,"光をもたらす者",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,595650,595651,595652,595653,0,0,0,0,0,0,0,0,0,0,0,0
2032475,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595654,595655,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032476,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595656,595657,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032477,0,0,"賑わいの跡",,"光をもたらす者",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,594600,595661,595662,595663,595664,0,0,0,0,0,0,0,0,0,0,0
2032478,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595665,595666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032479,0,0,,"光をもたらす者",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,595668,595669,595670,595671,0,0,0,0,0,0,0,0,0,0,0,0
2032480,0,0,,"光をもたらす者",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,595673,595674,595675,595676,0,0,0,0,0,0,0,0,0,0,0,0
2032481,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595677,595678,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032482,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595679,595680,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032483,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595681,595682,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032484,0,0,,"光をもたらす者",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,595683,595684,595685,595686,0,0,0,0,0,0,0,0,0,0,0,0
2032485,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595688,595689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032486,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595691,595692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032487,0,0,"新米冒険者と紅蓮祭","憧れの先輩と紅蓮祭",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595694,595695,595696,0,0,0,0,0,0,0,0,0,0,0,0,0
2032488,0,0,"新米冒険者と紅蓮祭","憧れの先輩と紅蓮祭",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595697,595698,595699,0,0,0,0,0,0,0,0,0,0,0,0,0
2032489,0,0,"新米冒険者と紅蓮祭",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595700,595701,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032490,0,0,"新米冒険者と紅蓮祭",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595702,595703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032491,0,0,"新米冒険者と紅蓮祭",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595704,595705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032492,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595707,595708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032493,0,0,"真実を顕すは","篤学者は問う","セトのトモダチ",,"運命はまた廻る","光をもたらす者",,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,595709,595710,595711,595712,596587,595713,595714,595715,0,0,0,0,0,0,0,0
2032494,0,0,"真実を顕すは","セトのトモダチ",,"運命はまた廻る",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,595716,595717,595718,596588,595719,595720,0,0,0,0,0,0,0,0,0,0
2032495,0,0,"真実を顕すは","セトのトモダチ",,"運命はまた廻る",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,595721,595722,595723,596589,595724,595725,0,0,0,0,0,0,0,0,0,0
2032496,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595726,595727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032497,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595728,595729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032498,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595730,595731,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032499,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595732,595733,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032500,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595734,595735,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032501,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595736,595737,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032502,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595738,595739,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032503,0,0,,"光をもたらす者",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,595740,595741,595742,595743,0,0,0,0,0,0,0,0,0,0,0,0
2032504,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595746,595747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032505,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595748,595749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032506,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595750,595751,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032507,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595752,595753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032508,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595754,595755,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032509,0,0,,"光をもたらす者",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,595757,595758,595759,595760,0,0,0,0,0,0,0,0,0,0,0,0
2032510,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595761,595762,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032511,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595763,595764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032512,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595765,595766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032513,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595767,595768,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032514,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595769,595770,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032515,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595771,595772,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032516,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595773,595774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032517,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595775,595776,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032518,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595777,595778,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032519,0,0,,"ミンフィリア救出作戦","彼方へと祈って","激動のレイクランド","光をもたらす者","消えることなき希望の唄",,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,595779,595780,595781,595782,595783,595784,595785,595786,0,0,0,0,0,0,0,0
2032520,0,0,,"招かれざる客","ミンフィリア救出作戦","彼方へと祈って","激動のレイクランド","光をもたらす者","消えることなき希望の唄",,"追憶の凶星",,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,595787,595788,595789,595790,595791,595792,595793,595794,595795,596856,0,0,0,0,0,0
2032521,0,0,,"招かれざる客","彼方へと祈って","激動のレイクランド","光をもたらす者","消えることなき希望の唄",,"語られし真実",,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,0,0,0,10,0,2,0,0,0,0,0,0,595796,595797,595798,595799,595800,595801,595802,595803,596848,596849,0,0,0,0,0,0
2032522,0,0,,"ミンフィリア救出作戦","彼方へと祈って","光をもたらす者",,"追憶の凶星",,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,595804,595805,595806,595807,595808,595809,596853,0,0,0,0,0,0,0,0,0
2032523,0,0,,"招かれざる客","ミンフィリア救出作戦","彼方へと祈って","光をもたらす者",,"語られし真実",,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,595810,595811,595812,595813,595814,595815,595816,596854,0,0,0,0,0,0,0,0
2032524,0,0,,"ミンフィリア救出作戦","激動のレイクランド","消えることなき希望の唄",,"語られし真実",,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,595817,595818,595819,595820,595821,595822,596845,0,0,0,0,0,0,0,0,0
2032525,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595823,595824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032526,0,0,,"激動のレイクランド","光をもたらす者","消えることなき希望の唄",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,595826,595827,595828,595829,595830,595831,0,0,0,0,0,0,0,0,0,0
2032527,0,0,,"激動のレイクランド","光をもたらす者",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,595832,595833,595834,595835,595836,0,0,0,0,0,0,0,0,0,0,0
2032528,0,0,,"激動のレイクランド","光をもたらす者",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,595837,595838,595839,595840,595841,0,0,0,0,0,0,0,0,0,0,0
2032529,0,0,,"激動のレイクランド",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,595842,595843,595844,595845,0,0,0,0,0,0,0,0,0,0,0,0
2032530,0,0,,"彼方へと祈って","激動のレイクランド","消えることなき希望の唄",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,595846,595847,595848,595849,595850,595851,0,0,0,0,0,0,0,0,0,0
2032531,0,0,,"彼方へと祈って","激動のレイクランド","消えることなき希望の唄",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,595861,595862,595863,595864,595865,595866,0,0,0,0,0,0,0,0,0,0
2032532,0,0,,"彼方へと祈って","激動のレイクランド","光をもたらす者","消えることなき希望の唄",,"語られし真実",,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,0,0,10,0,2,0,0,0,0,0,0,0,595867,595868,595869,595870,595871,595872,595873,596861,596862,0,0,0,0,0,0,0
2032533,0,0,,"彼方へと祈って","激動のレイクランド","光をもたらす者","消えることなき希望の唄",,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,595874,595875,595876,595877,595878,595879,595880,0,0,0,0,0,0,0,0,0
2032534,0,0,,"激動のレイクランド","消えることなき希望の唄",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,595881,595882,595883,595884,595885,0,0,0,0,0,0,0,0,0,0,0
2032535,0,0,,"彼方へと祈って","激動のレイクランド","消えることなき希望の唄",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,595886,595887,595888,595889,595890,595891,0,0,0,0,0,0,0,0,0,0
2032536,0,0,,"彼方へと祈って","激動のレイクランド","光をもたらす者",,"語られし真実",,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,0,10,0,2,0,0,0,0,0,0,0,0,595892,595893,595894,595895,595896,595897,596857,596858,0,0,0,0,0,0,0,0
2032537,0,0,,"彼方へと祈って","激動のレイクランド","光をもたらす者",,"語られし真実",,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,0,10,0,2,0,0,0,0,0,0,0,0,595898,595899,595900,595901,595902,595903,596859,596860,0,0,0,0,0,0,0,0
2032538,0,0,,"彼方へと祈って","激動のレイクランド","光をもたらす者",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,595904,595905,595906,595907,595908,595909,0,0,0,0,0,0,0,0,0,0
2032539,0,0,,"彼方へと祈って","激動のレイクランド","光をもたらす者",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,595910,595911,595912,595913,595914,595915,0,0,0,0,0,0,0,0,0,0
2032540,0,0,,"ミンフィリア救出作戦","彼方へと祈って","激動のレイクランド","光をもたらす者",,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,595916,595917,595918,595919,595920,595921,595922,0,0,0,0,0,0,0,0,0
2032541,0,0,,"闇の戦士","彼方へと祈って","激動のレイクランド","消えることなき希望の唄",,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,595923,595924,595925,595926,595927,595928,595929,0,0,0,0,0,0,0,0,0
2032542,0,0,,"彼方へと祈って","激動のレイクランド","消えることなき希望の唄",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,595930,595931,595932,595933,595934,595935,0,0,0,0,0,0,0,0,0,0
2032543,0,0,"闇の戦士","彼方へと祈って","激動のレイクランド",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,595936,595937,595938,595939,595940,0,0,0,0,0,0,0,0,0,0,0
2032544,0,0,"彼方へと祈って",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,595941,595942,595943,0,0,0,0,0,0,0,0,0,0,0,0,0
2032545,0,0,"激動のレイクランド",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,595944,595945,595946,0,0,0,0,0,0,0,0,0,0,0,0,0
2032546,0,0,,"彼方へと祈って","消えることなき希望の唄",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,595947,595948,595949,595950,595951,0,0,0,0,0,0,0,0,0,0,0
2032547,0,0,,"ミンフィリア救出作戦","彼方へと祈って","激動のレイクランド","光をもたらす者",,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,595952,595953,595954,595955,595956,595957,595958,0,0,0,0,0,0,0,0,0
2032548,0,0,,"彼方へと祈って","激動のレイクランド",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,595959,595960,595961,595962,595963,0,0,0,0,0,0,0,0,0,0,0
2032549,0,0,,"光をもたらす者","嵐多き海へ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,595964,595965,596681,595966,595967,0,0,0,0,0,0,0,0,0,0,0
2032550,0,0,,"光をもたらす者",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,595968,595969,595970,595971,0,0,0,0,0,0,0,0,0,0,0,0
2032551,0,0,,"嵐多き海へ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,595972,595973,595974,595975,0,0,0,0,0,0,0,0,0,0,0,0
2032552,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595976,595977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032553,0,0," 子どもたちの宝探し",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595978,595979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032554,0,0," 子どもたちの宝探し",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595980,595981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032555,0,0," 子どもたちの宝探し",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595982,595983,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032556,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595986,595987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032557,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595988,595989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032558,0,0,,"彼方へと祈って","激動のレイクランド","光をもたらす者",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,595990,595991,595992,595993,595994,595995,0,0,0,0,0,0,0,0,0,0
2032559,0,0,,"彼方へと祈って","光をもたらす者",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,595996,595997,595998,595999,596000,0,0,0,0,0,0,0,0,0,0,0
2032560,0,0,,"ミンフィリア救出作戦","激動のレイクランド",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,596001,596002,596003,596004,596005,0,0,0,0,0,0,0,0,0,0,0
2032561,0,0,,"激動のレイクランド","光をもたらす者",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,596006,596007,596008,596009,596010,0,0,0,0,0,0,0,0,0,0,0
2032562,0,0,,"激動のレイクランド","光をもたらす者",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,596011,596012,596013,596014,596015,0,0,0,0,0,0,0,0,0,0,0
2032563,0,0,,"招かれざる客","ミンフィリア救出作戦","激動のレイクランド","光をもたらす者",,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,596016,596017,596018,596019,596020,596021,596022,0,0,0,0,0,0,0,0,0
2032564,0,0,,"彼方へと祈って","光をもたらす者",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,255,0,0,10,0,0,0,0,0,0,0,0,0,0,0,595079,596023,596024,596025,596026,0,0,0,0,0,0,0,0,0,0,0
2032565,0,0,,"彼方へと祈って","光をもたらす者",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,596027,596028,596029,596030,596031,0,0,0,0,0,0,0,0,0,0,0
2032566,0,0,,"激動のレイクランド","光をもたらす者",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,596032,596033,596034,596035,596036,0,0,0,0,0,0,0,0,0,0,0
2032567,0,0,,"彼方へと祈って","光をもたらす者",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,596037,596038,596039,596040,596041,0,0,0,0,0,0,0,0,0,0,0
2032568,0,0,"激動のレイクランド","光をもたらす者",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,596042,596043,596044,596045,0,0,0,0,0,0,0,0,0,0,0,0
2032569,0,0,"激動のレイクランド",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,596046,596047,596048,0,0,0,0,0,0,0,0,0,0,0,0,0
2032570,0,0,,"招かれざる客","ミンフィリア救出作戦","激動のレイクランド","光をもたらす者",,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,596049,596050,596051,596052,596053,596054,596055,0,0,0,0,0,0,0,0,0
2032571,0,0,,"招かれざる客","ミンフィリア救出作戦","激動のレイクランド",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,596056,596057,596058,596059,596060,596061,0,0,0,0,0,0,0,0,0,0
2032572,0,0,,"招かれざる客","ミンフィリア救出作戦","激動のレイクランド","光をもたらす者",,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,596062,596063,596064,596065,596066,596067,596068,0,0,0,0,0,0,0,0,0
2032573,0,0,"光をもたらす者",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,596069,596070,596071,0,0,0,0,0,0,0,0,0,0,0,0,0
2032574,0,0,"激動のレイクランド","光をもたらす者",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,596072,596073,596074,596075,0,0,0,0,0,0,0,0,0,0,0,0
