key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
1447,"松木木材",3,3,"星红石",3,3,"板岩",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1448,"山毛榉木材",3,9,"钴铁钉",3,9,"鳞胶",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1449,"落叶松木材",3,9,"硬钢块",3,9,"甲胶",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1450,"松木木材",3,9,"星红石",3,9,"板岩",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1451,"山毛榉木材",3,15,"钴铁钉",3,15,"鳞胶",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1452,"落叶松木材",3,15,"硬钢块",3,15,"甲胶",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1453,"松木木材",3,15,"星红石",3,15,"板岩",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1454,"榉木木材",3,3,"真龙黑曜石",3,3,"柿漆",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1455,"榉木木材",3,3,"真龙黑曜石",3,3,"柿漆",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1456,"榉木木材",3,3,"真龙黑曜石",3,3,"柿漆",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1457,"榉木木材",3,9,"真龙黑曜石",3,9,"柿漆",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1458,"榉木木材",3,9,"真龙黑曜石",3,9,"柿漆",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1459,"榉木木材",3,9,"真龙黑曜石",3,9,"柿漆",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1460,"榉木木材",3,15,"真龙黑曜石",3,15,"柿漆",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1461,"榉木木材",3,15,"真龙黑曜石",3,15,"柿漆",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1462,"榉木木材",3,15,"真龙黑曜石",3,15,"柿漆",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1463,"柿木木材",3,3,"板岩",3,3,"黄金锭",5,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1464,"柿木木材",3,3,"板岩",3,3,"黄金锭",5,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1465,"柿木木材",3,3,"板岩",3,3,"黄金锭",5,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1466,"柿木木材",3,9,"板岩",3,9,"黄金锭",5,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1467,"柿木木材",3,9,"板岩",3,9,"黄金锭",5,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1468,"柿木木材",3,9,"板岩",3,9,"黄金锭",5,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1469,"柿木木材",3,15,"板岩",3,15,"黄金锭",5,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1470,"柿木木材",3,15,"板岩",3,15,"黄金锭",5,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1471,"柿木木材",3,15,"板岩",3,15,"黄金锭",5,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1472,"榉木原木",3,3,"玉绸",5,3,"卸铁锭",3,3,"柿漆",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1473,"柿木木材",5,3,"瞪羚革",5,3,"钯金沙",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1474,"柿木木材",5,3,"钼钢锭",3,3,"麦秆",5,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1475,"榉木原木",3,9,"玉绸",5,9,"卸铁锭",3,9,"柿漆",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1476,"柿木木材",5,9,"瞪羚革",5,9,"钯金沙",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1477,"柿木木材",5,9,"钼钢锭",3,9,"麦秆",5,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1478,"榉木原木",3,15,"玉绸",5,15,"卸铁锭",3,15,"柿漆",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1479,"柿木木材",5,15,"瞪羚革",5,15,"钯金沙",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1480,"柿木木材",5,15,"钼钢锭",3,15,"麦秆",5,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1481,"柿木原木",5,3,"玉钢锭",3,3,"甲胶",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1482,"榉木木材",5,3,"葛布",3,3,"猛虎革",3,3,"钼钢锭",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1483,"榉木木材",3,3,"白金锭",5,3,"麦秆",30,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1484,"柿木原木",5,9,"玉钢锭",3,9,"甲胶",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1485,"榉木木材",5,9,"葛布",3,9,"猛虎革",3,9,"钼钢锭",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1486,"榉木木材",3,9,"白金锭",5,9,"麦秆",30,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1487,"柿木原木",5,15,"玉钢锭",3,15,"甲胶",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1488,"榉木木材",5,15,"葛布",3,15,"猛虎革",3,15,"钼钢锭",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1489,"榉木木材",3,15,"白金锭",5,15,"麦秆",30,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1490,"白橡木木材",3,3,"硬金矿",3,3,"植物胶",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1491,"仙果木木材",3,3,"深金锭",3,3,"虹茧线",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1492,"白梣木木材",3,3,"白橡木原木",3,3,"野蛮盗龙革",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1493,"白橡木木材",3,9,"硬金矿",3,9,"植物胶",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1494,"仙果木木材",3,9,"深金锭",3,9,"虹茧线",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1495,"白梣木木材",3,9,"白橡木原木",3,9,"野蛮盗龙革",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1496,"白橡木木材",3,15,"硬金矿",3,15,"植物胶",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1497,"仙果木木材",3,15,"深金锭",3,15,"虹茧线",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1498,"白梣木木材",3,15,"白橡木原木",3,15,"野蛮盗龙革",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1499,"白橡木木材",3,3,"白麻线",3,3,"深金块",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1500,"仙果木木材",3,3,"植物胶",3,3,"深金锭",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1501,"白梣木木材",3,3,"白梣木原木",3,3,"魔银块",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1502,"白橡木木材",3,9,"白麻线",3,9,"深金块",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1503,"仙果木木材",3,9,"植物胶",3,9,"深金锭",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1504,"白梣木木材",3,9,"白梣木原木",3,9,"魔银块",3,9,"强化玻璃板",2,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1505,"白橡木木材",3,15,"白麻线",3,15,"深金块",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1506,"仙果木木材",3,15,"植物胶",3,15,"深金锭",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1507,"白梣木木材",3,15,"白梣木原木",3,15,"魔银块",3,15,"强化玻璃板",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1508,"白橡木木材",3,3,"石金块",3,3,"斯剑虎革",3,3,"强化玻璃板",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1509,"仙果木木材",3,3,"深金锭",3,3,"强化玻璃板",2,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1510,"白梣木木材",3,3,"灵青石材",2,3,"灵青岩",3,3,"植物成长剂9型",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1511,"白梣木木材",3,3,"魔银块",2,3,"仙子棉线",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1512,"白梣木木材",3,3,"白梣木原木",3,3,"植物胶",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1513,"沙柚木木材",3,3,"钛铜锭",3,3,"仙子棉线",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1514,"愈疮木木材",3,3,"暗银矿",3,3,"海燕革",3,3,"植物成长剂10型",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1515,"白梣木木材",3,9,"白梣木原木",3,9,"植物胶",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1516,"沙柚木木材",3,9,"钛铜锭",3,9,"仙子棉线",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1517,"愈疮木木材",3,9,"暗银矿",3,9,"海燕革",3,9,"植物成长剂10型",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1518,"白梣木木材",3,15,"白梣木原木",3,15,"植物胶",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1519,"沙柚木木材",3,15,"钛铜锭",3,15,"仙子棉线",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1520,"愈疮木木材",3,15,"暗银矿",3,15,"海燕革",3,15,"植物成长剂10型",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1521,"白梣木木材",3,3,"矮人棉线",3,3,"灵青石材",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1522,"沙柚木木材",3,3,"植物胶",3,3,"矮人银锭",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1523,"愈疮木木材",3,3,"钛铜矿",3,3,"矮人银块",3,3,"强化玻璃板",2,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1524,"白梣木木材",3,9,"矮人棉线",3,9,"灵青石材",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1525,"沙柚木木材",3,9,"植物胶",3,9,"矮人银锭",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1526,"愈疮木木材",3,9,"钛铜矿",3,9,"矮人银块",3,9,"强化玻璃板",2,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1527,"白梣木木材",3,15,"矮人棉线",3,15,"灵青石材",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1528,"沙柚木木材",3,15,"植物胶",3,15,"矮人银锭",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1529,"愈疮木木材",3,15,"钛铜矿",3,15,"矮人银块",3,15,"强化玻璃板",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1530,"白梣木木材",3,3,"钛铜块",3,3,"缠尾蛟革",3,3,"强化玻璃板",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1531,"沙柚木木材",3,3,"钛铜锭",3,3,"强化玻璃板",2,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1532,"愈疮木木材",3,3,"矮人银锭",2,3,"暗银矿",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1533,"愈疮木木材",3,3,"矮人银块",2,3,"力山羊毛线",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1534,"白梣木木材",3,3,"白梣木原木",3,3,"植物胶",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1535,"沙柚木木材",3,3,"钛铜锭",3,3,"仙子棉布",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1536,"矮人银锭",3,3,"暗银矿",3,3,"海燕革",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1537,"白梣木木材",3,9,"白梣木原木",3,9,"植物胶",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1538,"沙柚木木材",3,9,"钛铜锭",3,9,"仙子棉布",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1539,"矮人银锭",3,9,"暗银矿",3,9,"海燕革",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1540,"白梣木木材",3,15,"白梣木原木",3,15,"植物胶",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1541,"沙柚木木材",3,15,"钛铜锭",3,15,"仙子棉布",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1542,"矮人银锭",3,15,"暗银矿",3,15,"海燕革",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1543,"白梣木木材",3,3,"植物胶",3,3,"灵青石材",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1544,"沙柚木木材",3,3,"矮人棉布",3,3,"矮人银锭",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1545,"矮人银锭",3,3,"暗银矿",3,3,"矮人银块",3,3,"强化玻璃板",2,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1546,"白梣木木材",3,9,"植物胶",3,9,"灵青石材",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1547,"沙柚木木材",3,9,"矮人棉布",3,9,"矮人银锭",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1548,"矮人银锭",3,9,"暗银矿",3,9,"矮人银块",3,9,"强化玻璃板",2,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1549,"白梣木木材",3,15,"植物胶",3,15,"灵青石材",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1550,"沙柚木木材",3,15,"矮人棉布",3,15,"矮人银锭",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1551,"矮人银锭",3,15,"暗银矿",3,15,"矮人银块",3,15,"强化玻璃板",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1552,"深金块",3,3,"钛铜块",3,3,"缠尾蛟革",3,3,"强化玻璃板",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1553,"沙柚木木材",3,3,"钛铜锭",3,3,"强化玻璃板",2,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1554,"矮人银锭",3,3,"愈疮木木材",2,3,"暗银矿",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1555,"愈疮木木材",3,3,"矮人银块",2,3,"矮人棉布",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1556,"白梣木木材",3,3,"白梣木原木",3,3,"植物胶",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1557,"沙柚木木材",3,3,"沙柚木原木",3,3,"钛铜锭",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1558,"愈疮木木材",3,3,"植物成长剂10型",3,3,"海燕革",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1559,"白梣木木材",3,9,"白梣木原木",3,9,"植物胶",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1560,"沙柚木木材",3,9,"沙柚木原木",3,9,"钛铜锭",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1561,"愈疮木木材",3,9,"植物成长剂10型",3,9,"海燕革",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1562,"白梣木木材",3,15,"白梣木原木",3,15,"植物胶",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1563,"沙柚木木材",3,15,"沙柚木原木",3,15,"钛铜锭",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1564,"愈疮木木材",3,15,"植物成长剂10型",3,15,"海燕革",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1565,"白梣木木材",3,3,"植物胶",3,3,"灵青石材",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1566,"沙柚木木材",3,3,"矮人棉布",3,3,"矮人银锭",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1567,"愈疮木木材",3,3,"暗银矿",3,3,"矮人银块",3,3,"强化玻璃板",2,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1568,"白梣木木材",3,9,"植物胶",3,9,"灵青石材",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1569,"沙柚木木材",3,9,"矮人棉布",3,9,"矮人银锭",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1570,"愈疮木木材",3,9,"暗银矿",3,9,"矮人银块",3,9,"强化玻璃板",2,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1571,"白梣木木材",3,15,"植物胶",3,15,"灵青石材",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1572,"沙柚木木材",3,15,"矮人棉布",3,15,"矮人银锭",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1573,"愈疮木木材",3,15,"暗银矿",3,15,"矮人银块",3,15,"强化玻璃板",2,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1574,"白梣木木材",3,3,"钛铜块",3,3,"绿飘龙革",3,3,"强化玻璃板",2,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1575,"沙柚木木材",3,3,"钛铜锭",3,3,"强化玻璃板",2,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1576,"愈疮木木材",3,3,"愈疮木原木",3,3,"暗银矿",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1577,"愈疮木木材",3,3,"矮人银块",3,3,"矮人棉布",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1578,"仙果木木材",3,3,"仙果木原木",3,3,"植物胶",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1579,"白梣木木材",3,3,"钛铜锭",3,3,"仙子棉布",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1580,"矮人银锭",3,3,"暗银矿",3,3,"海燕革",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1581,"仙果木木材",3,9,"仙果木原木",3,9,"植物胶",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1582,"白梣木木材",3,9,"钛铜锭",3,9,"仙子棉布",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1583,"矮人银锭",3,9,"暗银矿",3,9,"海燕革",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1584,"仙果木木材",3,15,"仙果木原木",3,15,"植物胶",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1585,"白梣木木材",3,15,"钛铜锭",3,15,"钛铜矿",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1586,"矮人银锭",3,15,"暗银矿",3,15,"海燕革",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1587,"仙果木木材",3,3,"植物胶",3,3,"灵青石材",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1588,"白梣木木材",3,3,"钛铜矿",3,3,"矮人银锭",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1589,"矮人银锭",3,3,"矮人棉布",3,3,"矮人银块",3,3,"强化玻璃板",2,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1590,"仙果木木材",3,9,"植物胶",3,9,"灵青石材",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1591,"白梣木木材",3,9,"钛铜矿",3,9,"矮人银锭",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1592,"矮人银锭",3,9,"矮人棉布",3,9,"矮人银块",3,9,"强化玻璃板",2,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1593,"仙果木木材",3,15,"植物胶",3,15,"灵青石材",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1594,"白梣木木材",3,15,"钛铜矿",3,15,"矮人银锭",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1595,"矮人银锭",3,15,"矮人棉布",3,15,"矮人银块",3,15,"强化玻璃板",2,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1596,"深金块",3,3,"钛铜锭",3,3,"愈疮木木材",3,3,"强化玻璃板",2,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
